Symbol,Name,Error,TotalScore,Growth,Profitability,Stability,Activity,Links
025750,한솔홈데코,,69.275,74.7,50.0,70.6,81.8,"<a href=""https://m.stock.naver.com/domestic/stock/025750/total"" target=""_blank"">Naver Mobile</a>"
001260,남광토건,,69.275,76.9,48.9,64.6,86.7,"<a href=""https://m.stock.naver.com/domestic/stock/001260/total"" target=""_blank"">Naver Mobile</a>"
015760,한국전력,,69.25,88.6,60.2,52.5,75.7,"<a href=""https://m.stock.naver.com/domestic/stock/015760/total"" target=""_blank"">Naver Mobile</a>"
271940,일진하이솔루스,,69.25,70.3,44.9,85.7,76.1,"<a href=""https://m.stock.naver.com/domestic/stock/271940/total"" target=""_blank"">Naver Mobile</a>"
058850,KTcs,,69.225,57.4,48.0,79.6,91.9,"<a href=""https://m.stock.naver.com/domestic/stock/058850/total"" target=""_blank"">Naver Mobile</a>"
012450,한화에어로스페이스,,69.225,98.4,80.8,60.2,37.5,"<a href=""https://m.stock.naver.com/domestic/stock/012450/total"" target=""_blank"">Naver Mobile</a>"
012800,대창,,69.225,84.3,47.3,67.6,77.7,"<a href=""https://m.stock.naver.com/domestic/stock/012800/total"" target=""_blank"">Naver Mobile</a>"
011420,갤럭시아에스엠,,69.125,58.3,62.7,98.8,56.7,"<a href=""https://m.stock.naver.com/domestic/stock/011420/total"" target=""_blank"">Naver Mobile</a>"
002380,KCC,,69.1,88.6,60.3,70.1,57.4,"<a href=""https://m.stock.naver.com/domestic/stock/002380/total"" target=""_blank"">Naver Mobile</a>"
000640,동아쏘시오홀딩스,,69.1,72.2,56.9,75.7,71.6,"<a href=""https://m.stock.naver.com/domestic/stock/000640/total"" target=""_blank"">Naver Mobile</a>"
000970,한국주철관,,69.075,50.0,54.8,97.5,74.0,"<a href=""https://m.stock.naver.com/domestic/stock/000970/total"" target=""_blank"">Naver Mobile</a>"
008060,대덕,,69.075,66.7,49.2,86.2,74.2,"<a href=""https://m.stock.naver.com/domestic/stock/008060/total"" target=""_blank"">Naver Mobile</a>"
192650,드림텍,,69.05,62.3,51.9,77.3,84.7,"<a href=""https://m.stock.naver.com/domestic/stock/192650/total"" target=""_blank"">Naver Mobile</a>"
012690,모나리자,,69.05,50.0,45.1,98.6,82.5,"<a href=""https://m.stock.naver.com/domestic/stock/012690/total"" target=""_blank"">Naver Mobile</a>"
096760,JW홀딩스,,69.025,68.0,73.8,77.7,56.6,"<a href=""https://m.stock.naver.com/domestic/stock/096760/total"" target=""_blank"">Naver Mobile</a>"
014130,한익스프레스,,69.0,72.5,55.0,59.4,89.1,"<a href=""https://m.stock.naver.com/domestic/stock/014130/total"" target=""_blank"">Naver Mobile</a>"
130660,한전산업,,68.89999999999999,50.0,70.1,86.6,,"<a href=""https://m.stock.naver.com/domestic/stock/130660/total"" target=""_blank"">Naver Mobile</a>"
009290,광동제약,,68.875,66.9,50.9,78.6,79.1,"<a href=""https://m.stock.naver.com/domestic/stock/009290/total"" target=""_blank"">Naver Mobile</a>"
001770,SHD,,68.825,66.9,51.3,84.7,72.4,"<a href=""https://m.stock.naver.com/domestic/stock/001770/total"" target=""_blank"">Naver Mobile</a>"
000300,DH오토넥스,,68.80000000000001,83.3,72.5,51.0,68.4,"<a href=""https://m.stock.naver.com/domestic/stock/000300/total"" target=""_blank"">Naver Mobile</a>"
010100,한국무브넥스,,68.775,53.3,54.9,78.5,88.4,"<a href=""https://m.stock.naver.com/domestic/stock/010100/total"" target=""_blank"">Naver Mobile</a>"
009460,한창제지,,68.75,89.2,45.7,64.7,75.4,"<a href=""https://m.stock.naver.com/domestic/stock/009460/total"" target=""_blank"">Naver Mobile</a>"
002820,SUN&L,,68.75,83.3,42.5,70.7,78.5,"<a href=""https://m.stock.naver.com/domestic/stock/002820/total"" target=""_blank"">Naver Mobile</a>"
010960,삼호개발,,68.7,59.8,44.2,84.5,86.3,"<a href=""https://m.stock.naver.com/domestic/stock/010960/total"" target=""_blank"">Naver Mobile</a>"
081000,일진다이아,,68.7,67.8,60.1,86.2,60.7,"<a href=""https://m.stock.naver.com/domestic/stock/081000/total"" target=""_blank"">Naver Mobile</a>"
077970,STX엔진,,68.6,96.6,60.4,61.9,55.5,"<a href=""https://m.stock.naver.com/domestic/stock/077970/total"" target=""_blank"">Naver Mobile</a>"
001740,SK네트웍스,,68.575,66.7,47.4,68.9,91.3,"<a href=""https://m.stock.naver.com/domestic/stock/001740/total"" target=""_blank"">Naver Mobile</a>"
005380,현대차,,68.55,,71.5,65.6,,"<a href=""https://m.stock.naver.com/domestic/stock/005380/total"" target=""_blank"">Naver Mobile</a>"
025890,한국주강,,68.525,50.0,54.7,89.7,79.7,"<a href=""https://m.stock.naver.com/domestic/stock/025890/total"" target=""_blank"">Naver Mobile</a>"
004540,깨끗한나라,,68.44999999999999,86.6,42.5,63.3,81.4,"<a href=""https://m.stock.naver.com/domestic/stock/004540/total"" target=""_blank"">Naver Mobile</a>"
195870,해성디에스,,68.425,50.0,65.8,94.0,63.9,"<a href=""https://m.stock.naver.com/domestic/stock/195870/total"" target=""_blank"">Naver Mobile</a>"
900140,엘브이엠씨홀딩스,,68.425,91.0,47.4,79.3,56.0,"<a href=""https://m.stock.naver.com/domestic/stock/900140/total"" target=""_blank"">Naver Mobile</a>"
344820,KCC글라스,,68.425,61.8,48.3,82.6,81.0,"<a href=""https://m.stock.naver.com/domestic/stock/344820/total"" target=""_blank"">Naver Mobile</a>"
002710,TCC스틸,,68.425,77.3,52.9,70.9,72.6,"<a href=""https://m.stock.naver.com/domestic/stock/002710/total"" target=""_blank"">Naver Mobile</a>"
004080,신흥,,68.375,50.0,59.3,93.6,70.6,"<a href=""https://m.stock.naver.com/domestic/stock/004080/total"" target=""_blank"">Naver Mobile</a>"
129260,인터지스,,68.36666666666667,65.4,55.3,84.4,,"<a href=""https://m.stock.naver.com/domestic/stock/129260/total"" target=""_blank"">Naver Mobile</a>"
000120,CJ대한통운,,68.3,80.5,59.0,65.4,,"<a href=""https://m.stock.naver.com/domestic/stock/000120/total"" target=""_blank"">Naver Mobile</a>"
034220,LG디스플레이,,68.275,89.5,43.3,58.3,82.0,"<a href=""https://m.stock.naver.com/domestic/stock/034220/total"" target=""_blank"">Naver Mobile</a>"
024900,디와이덕양,,68.27499999999999,67.0,53.6,56.8,95.7,"<a href=""https://m.stock.naver.com/domestic/stock/024900/total"" target=""_blank"">Naver Mobile</a>"
085310,엔케이,,68.22500000000001,65.4,42.5,86.2,78.8,"<a href=""https://m.stock.naver.com/domestic/stock/085310/total"" target=""_blank"">Naver Mobile</a>"
001460,BYC,,68.225,50.0,69.3,92.4,61.2,"<a href=""https://m.stock.naver.com/domestic/stock/001460/total"" target=""_blank"">Naver Mobile</a>"
241560,두산밥캣,,68.2,50.0,66.4,88.2,,"<a href=""https://m.stock.naver.com/domestic/stock/241560/total"" target=""_blank"">Naver Mobile</a>"
016580,환인제약,,68.2,61.3,66.7,98.5,46.3,"<a href=""https://m.stock.naver.com/domestic/stock/016580/total"" target=""_blank"">Naver Mobile</a>"
003580,HLB글로벌,,68.2,99.3,42.5,72.4,58.6,"<a href=""https://m.stock.naver.com/domestic/stock/003580/total"" target=""_blank"">Naver Mobile</a>"
016590,신대양제지,,68.2,51.8,56.1,89.9,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/016590/total"" target=""_blank"">Naver Mobile</a>"
084010,대한제강,,68.175,50.0,49.0,91.7,82.0,"<a href=""https://m.stock.naver.com/domestic/stock/084010/total"" target=""_blank"">Naver Mobile</a>"
016880,웅진,,68.15,83.3,51.1,52.5,85.7,"<a href=""https://m.stock.naver.com/domestic/stock/016880/total"" target=""_blank"">Naver Mobile</a>"
006360,GS건설,,68.13333333333333,100.0,55.6,48.8,,"<a href=""https://m.stock.naver.com/domestic/stock/006360/total"" target=""_blank"">Naver Mobile</a>"
000890,보해양조,,68.125,83.3,56.9,78.4,53.9,"<a href=""https://m.stock.naver.com/domestic/stock/000890/total"" target=""_blank"">Naver Mobile</a>"
003620,KG모빌리티,,68.10000000000001,70.7,45.1,72.4,84.2,"<a href=""https://m.stock.naver.com/domestic/stock/003620/total"" target=""_blank"">Naver Mobile</a>"
031440,신세계푸드,,68.075,57.9,51.1,72.1,91.2,"<a href=""https://m.stock.naver.com/domestic/stock/031440/total"" target=""_blank"">Naver Mobile</a>"
097950,CJ제일제당,,68.07499999999999,67.7,51.0,69.0,84.6,"<a href=""https://m.stock.naver.com/domestic/stock/097950/total"" target=""_blank"">Naver Mobile</a>"
004890,동일산업,,68.05000000000001,68.9,50.1,85.8,67.4,"<a href=""https://m.stock.naver.com/domestic/stock/004890/total"" target=""_blank"">Naver Mobile</a>"
012280,영화금속,,68.05,70.5,56.6,66.9,78.2,"<a href=""https://m.stock.naver.com/domestic/stock/012280/total"" target=""_blank"">Naver Mobile</a>"
063160,종근당바이오,,68.05,89.7,61.4,73.6,47.5,"<a href=""https://m.stock.naver.com/domestic/stock/063160/total"" target=""_blank"">Naver Mobile</a>"
004370,농심,,68.03333333333335,50.0,57.7,96.4,,"<a href=""https://m.stock.naver.com/domestic/stock/004370/total"" target=""_blank"">Naver Mobile</a>"
009410,태영건설,,68.0,100.0,74.0,30.0,,"<a href=""https://m.stock.naver.com/domestic/stock/009410/total"" target=""_blank"">Naver Mobile</a>"
249420,일동제약,,67.97500000000001,85.4,46.2,60.6,79.7,"<a href=""https://m.stock.naver.com/domestic/stock/249420/total"" target=""_blank"">Naver Mobile</a>"
017180,명문제약,,67.975,92.2,43.3,68.7,67.7,"<a href=""https://m.stock.naver.com/domestic/stock/017180/total"" target=""_blank"">Naver Mobile</a>"
007210,벽산,,67.975,53.2,55.4,79.5,83.8,"<a href=""https://m.stock.naver.com/domestic/stock/007210/total"" target=""_blank"">Naver Mobile</a>"
090080,평화산업,,67.975,76.0,51.1,55.7,89.1,"<a href=""https://m.stock.naver.com/domestic/stock/090080/total"" target=""_blank"">Naver Mobile</a>"
001750,한양증권,,67.96666666666667,,65.3,63.6,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/001750/total"" target=""_blank"">Naver Mobile</a>"
010400,우진아이엔에스,,67.95,66.7,42.5,78.7,83.9,"<a href=""https://m.stock.naver.com/domestic/stock/010400/total"" target=""_blank"">Naver Mobile</a>"
010130,고려아연,,67.89999999999999,77.6,50.3,74.5,69.2,"<a href=""https://m.stock.naver.com/domestic/stock/010130/total"" target=""_blank"">Naver Mobile</a>"
145270,케이탑리츠,,67.875,50.0,85.0,61.5,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/145270/total"" target=""_blank"">Naver Mobile</a>"
001620,케이비아이동국실업,,67.85,69.3,53.8,62.6,85.7,"<a href=""https://m.stock.naver.com/domestic/stock/001620/total"" target=""_blank"">Naver Mobile</a>"
000950,전방,,67.85,83.3,65.4,83.7,39.0,"<a href=""https://m.stock.naver.com/domestic/stock/000950/total"" target=""_blank"">Naver Mobile</a>"
014530,극동유화,,67.85,50.0,47.8,73.6,100.0,"<a href=""https://m.stock.naver.com/domestic/stock/014530/total"" target=""_blank"">Naver Mobile</a>"
322000,HD현대에너지솔루션,,67.825,66.7,52.4,79.9,72.3,"<a href=""https://m.stock.naver.com/domestic/stock/322000/total"" target=""_blank"">Naver Mobile</a>"
093050,LF,,67.8,69.3,53.9,92.3,55.7,"<a href=""https://m.stock.naver.com/domestic/stock/093050/total"" target=""_blank"">Naver Mobile</a>"
101140,인바이오젠,,67.8,79.2,65.0,70.9,56.1,"<a href=""https://m.stock.naver.com/domestic/stock/101140/total"" target=""_blank"">Naver Mobile</a>"
036460,한국가스공사,,67.75,83.3,62.5,52.5,72.7,"<a href=""https://m.stock.naver.com/domestic/stock/036460/total"" target=""_blank"">Naver Mobile</a>"
002020,코오롱,,67.725,68.7,50.4,65.0,86.8,"<a href=""https://m.stock.naver.com/domestic/stock/002020/total"" target=""_blank"">Naver Mobile</a>"
006040,동원산업,,67.725,59.2,50.0,81.2,80.5,"<a href=""https://m.stock.naver.com/domestic/stock/006040/total"" target=""_blank"">Naver Mobile</a>"
137310,에스디바이오센서,,67.69999999999999,88.6,50.3,86.2,45.7,"<a href=""https://m.stock.naver.com/domestic/stock/137310/total"" target=""_blank"">Naver Mobile</a>"
002140,고려산업,,67.675,79.6,49.9,69.1,72.1,"<a href=""https://m.stock.naver.com/domestic/stock/002140/total"" target=""_blank"">Naver Mobile</a>"
105630,한세실업,,67.6,54.6,57.4,82.9,75.5,"<a href=""https://m.stock.naver.com/domestic/stock/105630/total"" target=""_blank"">Naver Mobile</a>"
006260,LS,,67.6,77.4,48.8,69.7,74.5,"<a href=""https://m.stock.naver.com/domestic/stock/006260/total"" target=""_blank"">Naver Mobile</a>"
007690,국도화학,,67.525,78.3,46.0,75.9,69.9,"<a href=""https://m.stock.naver.com/domestic/stock/007690/total"" target=""_blank"">Naver Mobile</a>"
002920,유성기업,,67.5,53.7,49.2,86.2,80.9,"<a href=""https://m.stock.naver.com/domestic/stock/002920/total"" target=""_blank"">Naver Mobile</a>"
005300,롯데칠성,,67.45,66.6,50.8,68.9,83.5,"<a href=""https://m.stock.naver.com/domestic/stock/005300/total"" target=""_blank"">Naver Mobile</a>"
280360,롯데웰푸드,,67.4,63.3,50.1,76.1,80.1,"<a href=""https://m.stock.naver.com/domestic/stock/280360/total"" target=""_blank"">Naver Mobile</a>"
134790,시디즈,,67.4,53.7,44.4,83.4,88.1,"<a href=""https://m.stock.naver.com/domestic/stock/134790/total"" target=""_blank"">Naver Mobile</a>"
092230,KPX홀딩스,,67.4,51.2,59.0,85.8,73.6,"<a href=""https://m.stock.naver.com/domestic/stock/092230/total"" target=""_blank"">Naver Mobile</a>"
009440,KC그린홀딩스,,67.35,66.7,61.7,50.3,90.7,"<a href=""https://m.stock.naver.com/domestic/stock/009440/total"" target=""_blank"">Naver Mobile</a>"
339770,교촌에프앤비,,67.275,57.2,46.2,74.7,91.0,"<a href=""https://m.stock.naver.com/domestic/stock/339770/total"" target=""_blank"">Naver Mobile</a>"
451800,한화리츠,,67.26666666666667,,73.2,53.6,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/451800/total"" target=""_blank"">Naver Mobile</a>"
009580,무림P&P,,67.25,88.3,50.9,66.7,63.1,"<a href=""https://m.stock.naver.com/domestic/stock/009580/total"" target=""_blank"">Naver Mobile</a>"
037270,YG PLUS,,67.225,50.0,46.0,85.3,87.6,"<a href=""https://m.stock.naver.com/domestic/stock/037270/total"" target=""_blank"">Naver Mobile</a>"
128820,대성산업,,67.125,66.7,46.4,69.4,86.0,"<a href=""https://m.stock.naver.com/domestic/stock/128820/total"" target=""_blank"">Naver Mobile</a>"
033180,KH 필룩스,,67.10000000000001,97.8,42.5,71.3,56.8,"<a href=""https://m.stock.naver.com/domestic/stock/033180/total"" target=""_blank"">Naver Mobile</a>"
452260,한화갤러리아,,67.1,83.0,44.1,69.9,71.4,"<a href=""https://m.stock.naver.com/domestic/stock/452260/total"" target=""_blank"">Naver Mobile</a>"
377300,카카오페이,,67.05,66.5,51.4,75.3,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/377300/total"" target=""_blank"">Naver Mobile</a>"
084690,대상홀딩스,,66.975,68.3,46.9,71.8,80.9,"<a href=""https://m.stock.naver.com/domestic/stock/084690/total"" target=""_blank"">Naver Mobile</a>"
009270,신원,,66.975,77.0,47.2,70.1,73.6,"<a href=""https://m.stock.naver.com/domestic/stock/009270/total"" target=""_blank"">Naver Mobile</a>"
026940,부국철강,,66.95,50.0,47.8,98.8,71.2,"<a href=""https://m.stock.naver.com/domestic/stock/026940/total"" target=""_blank"">Naver Mobile</a>"
008420,문배철강,,66.95,66.7,49.1,78.8,73.2,"<a href=""https://m.stock.naver.com/domestic/stock/008420/total"" target=""_blank"">Naver Mobile</a>"
008490,서흥,,66.95,75.4,53.6,74.0,64.8,"<a href=""https://m.stock.naver.com/domestic/stock/008490/total"" target=""_blank"">Naver Mobile</a>"
016740,두올,,66.9,52.4,56.9,76.9,81.4,"<a href=""https://m.stock.naver.com/domestic/stock/016740/total"" target=""_blank"">Naver Mobile</a>"
365550,ESR켄달스퀘어리츠,,66.89999999999999,,74.8,75.9,50.0,"<a href=""https://m.stock.naver.com/domestic/stock/365550/total"" target=""_blank"">Naver Mobile</a>"
214390,경보제약,,66.875,92.5,49.9,74.6,50.5,"<a href=""https://m.stock.naver.com/domestic/stock/214390/total"" target=""_blank"">Naver Mobile</a>"
183190,아세아시멘트,,66.85,50.0,65.6,80.8,71.0,"<a href=""https://m.stock.naver.com/domestic/stock/183190/total"" target=""_blank"">Naver Mobile</a>"
007120,미래아이앤지,,66.825,61.2,53.6,77.5,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/007120/total"" target=""_blank"">Naver Mobile</a>"
128940,한미약품,,66.825,50.3,73.7,87.3,56.0,"<a href=""https://m.stock.naver.com/domestic/stock/128940/total"" target=""_blank"">Naver Mobile</a>"
007540,샘표,,66.775,62.9,49.0,82.5,72.7,"<a href=""https://m.stock.naver.com/domestic/stock/007540/total"" target=""_blank"">Naver Mobile</a>"
004710,한솔테크닉스,,66.75,50.0,51.1,76.7,89.2,"<a href=""https://m.stock.naver.com/domestic/stock/004710/total"" target=""_blank"">Naver Mobile</a>"
000040,KR모터스,,66.725,82.8,42.5,57.4,84.2,"<a href=""https://m.stock.naver.com/domestic/stock/000040/total"" target=""_blank"">Naver Mobile</a>"
004090,한국석유,,66.675,55.5,50.5,74.9,85.8,"<a href=""https://m.stock.naver.com/domestic/stock/004090/total"" target=""_blank"">Naver Mobile</a>"
003010,혜인,,66.675,66.7,53.9,74.6,71.5,"<a href=""https://m.stock.naver.com/domestic/stock/003010/total"" target=""_blank"">Naver Mobile</a>"
015360,INVENI,,66.64999999999999,64.3,50.8,64.8,86.7,"<a href=""https://m.stock.naver.com/domestic/stock/015360/total"" target=""_blank"">Naver Mobile</a>"
009200,무림페이퍼,,66.55,87.5,54.5,61.6,62.6,"<a href=""https://m.stock.naver.com/domestic/stock/009200/total"" target=""_blank"">Naver Mobile</a>"
001380,SG글로벌,,66.55,52.6,61.1,75.0,77.5,"<a href=""https://m.stock.naver.com/domestic/stock/001380/total"" target=""_blank"">Naver Mobile</a>"
069620,대웅제약,,66.55,69.7,53.7,77.5,65.3,"<a href=""https://m.stock.naver.com/domestic/stock/069620/total"" target=""_blank"">Naver Mobile</a>"
016380,KG스틸,,66.55,50.0,59.9,75.1,81.2,"<a href=""https://m.stock.naver.com/domestic/stock/016380/total"" target=""_blank"">Naver Mobile</a>"
293480,하나제약,,66.55,50.3,69.2,98.8,47.9,"<a href=""https://m.stock.naver.com/domestic/stock/293480/total"" target=""_blank"">Naver Mobile</a>"
460850,동국씨엠,,66.55,,58.8,74.3,,"<a href=""https://m.stock.naver.com/domestic/stock/460850/total"" target=""_blank"">Naver Mobile</a>"
017940,E1,,66.525,83.3,46.6,53.8,82.4,"<a href=""https://m.stock.naver.com/domestic/stock/017940/total"" target=""_blank"">Naver Mobile</a>"
353200,대덕전자,,66.475,50.0,51.0,86.1,78.8,"<a href=""https://m.stock.naver.com/domestic/stock/353200/total"" target=""_blank"">Naver Mobile</a>"
003520,영진약품,,66.425,89.8,46.7,69.1,60.1,"<a href=""https://m.stock.naver.com/domestic/stock/003520/total"" target=""_blank"">Naver Mobile</a>"
004690,삼천리,,66.35,50.0,50.8,74.0,90.6,"<a href=""https://m.stock.naver.com/domestic/stock/004690/total"" target=""_blank"">Naver Mobile</a>"
145210,다이나믹디자인,,66.325,83.3,42.5,69.3,70.2,"<a href=""https://m.stock.naver.com/domestic/stock/145210/total"" target=""_blank"">Naver Mobile</a>"
163560,동일고무벨트,,66.30000000000001,61.2,53.0,83.9,67.1,"<a href=""https://m.stock.naver.com/domestic/stock/163560/total"" target=""_blank"">Naver Mobile</a>"
008260,NI스틸,,66.3,50.0,67.0,73.5,74.7,"<a href=""https://m.stock.naver.com/domestic/stock/008260/total"" target=""_blank"">Naver Mobile</a>"
001210,금호전기,,66.3,82.2,42.5,60.4,80.1,"<a href=""https://m.stock.naver.com/domestic/stock/001210/total"" target=""_blank"">Naver Mobile</a>"
007810,코리아써키트,,66.3,55.0,45.2,82.2,82.8,"<a href=""https://m.stock.naver.com/domestic/stock/007810/total"" target=""_blank"">Naver Mobile</a>"
005030,부산주공,,66.3,83.3,45.1,52.5,84.3,"<a href=""https://m.stock.naver.com/domestic/stock/005030/total"" target=""_blank"">Naver Mobile</a>"
001560,제일연마,,66.125,50.0,64.2,93.0,57.3,"<a href=""https://m.stock.naver.com/domestic/stock/001560/total"" target=""_blank"">Naver Mobile</a>"
011780,금호석유화학,,66.06666666666666,50.0,57.3,90.9,,"<a href=""https://m.stock.naver.com/domestic/stock/011780/total"" target=""_blank"">Naver Mobile</a>"
002630,오리엔트바이오,,66.05000000000001,56.1,60.3,82.9,64.9,"<a href=""https://m.stock.naver.com/domestic/stock/002630/total"" target=""_blank"">Naver Mobile</a>"
077500,유니퀘스트,,66.0,56.5,48.7,85.8,73.0,"<a href=""https://m.stock.naver.com/domestic/stock/077500/total"" target=""_blank"">Naver Mobile</a>"
352820,하이브,,65.975,53.2,53.1,84.7,72.9,"<a href=""https://m.stock.naver.com/domestic/stock/352820/total"" target=""_blank"">Naver Mobile</a>"
363280,티와이홀딩스,,65.975,83.3,55.0,50.6,75.0,"<a href=""https://m.stock.naver.com/domestic/stock/363280/total"" target=""_blank"">Naver Mobile</a>"
003690,코리안리,,65.96666666666665,,71.3,76.6,50.0,"<a href=""https://m.stock.naver.com/domestic/stock/003690/total"" target=""_blank"">Naver Mobile</a>"
002030,아세아,,65.95,50.0,56.9,83.5,73.4,"<a href=""https://m.stock.naver.com/domestic/stock/002030/total"" target=""_blank"">Naver Mobile</a>"
248170,샘표식품,,65.95,55.0,51.4,80.6,76.8,"<a href=""https://m.stock.naver.com/domestic/stock/248170/total"" target=""_blank"">Naver Mobile</a>"
079160,CJ CGV,,65.9,83.3,51.2,52.5,76.6,"<a href=""https://m.stock.naver.com/domestic/stock/079160/total"" target=""_blank"">Naver Mobile</a>"
075580,세진중공업,,65.875,58.4,58.8,67.5,78.8,"<a href=""https://m.stock.naver.com/domestic/stock/075580/total"" target=""_blank"">Naver Mobile</a>"
002350,넥센타이어,,65.85,69.1,57.4,71.7,65.2,"<a href=""https://m.stock.naver.com/domestic/stock/002350/total"" target=""_blank"">Naver Mobile</a>"
014790,HL D&I,,65.825,64.2,49.8,65.1,84.2,"<a href=""https://m.stock.naver.com/domestic/stock/014790/total"" target=""_blank"">Naver Mobile</a>"
016090,대현,,65.825,50.0,59.9,98.8,54.6,"<a href=""https://m.stock.naver.com/domestic/stock/016090/total"" target=""_blank"">Naver Mobile</a>"
011700,한신기계,,65.8,86.0,45.5,80.4,51.3,"<a href=""https://m.stock.naver.com/domestic/stock/011700/total"" target=""_blank"">Naver Mobile</a>"
004910,조광페인트,,65.75,66.7,57.4,72.0,66.9,"<a href=""https://m.stock.naver.com/domestic/stock/004910/total"" target=""_blank"">Naver Mobile</a>"
028050,삼성E&A,,65.73333333333333,50.0,79.6,67.6,,"<a href=""https://m.stock.naver.com/domestic/stock/028050/total"" target=""_blank"">Naver Mobile</a>"
145720,덴티움,,65.72500000000001,53.3,78.5,91.8,39.3,"<a href=""https://m.stock.naver.com/domestic/stock/145720/total"" target=""_blank"">Naver Mobile</a>"
023800,인지컨트롤스,,65.67500000000001,68.8,50.6,65.9,77.4,"<a href=""https://m.stock.naver.com/domestic/stock/023800/total"" target=""_blank"">Naver Mobile</a>"
001790,대한제당,,65.625,52.8,50.8,77.6,81.3,"<a href=""https://m.stock.naver.com/domestic/stock/001790/total"" target=""_blank"">Naver Mobile</a>"
475150,SK이터닉스,,65.60000000000001,,67.8,54.3,74.7,"<a href=""https://m.stock.naver.com/domestic/stock/475150/total"" target=""_blank"">Naver Mobile</a>"
000860,강남제비스코,,65.5,50.6,50.9,89.5,71.0,"<a href=""https://m.stock.naver.com/domestic/stock/000860/total"" target=""_blank"">Naver Mobile</a>"
047050,포스코인터내셔널,,65.45,50.0,52.0,71.9,87.9,"<a href=""https://m.stock.naver.com/domestic/stock/047050/total"" target=""_blank"">Naver Mobile</a>"
005820,원림,,65.42500000000001,50.0,58.1,86.2,67.4,"<a href=""https://m.stock.naver.com/domestic/stock/005820/total"" target=""_blank"">Naver Mobile</a>"
014160,대영포장,,65.4,50.0,42.7,82.3,86.6,"<a href=""https://m.stock.naver.com/domestic/stock/014160/total"" target=""_blank"">Naver Mobile</a>"
104700,한국철강,,65.39999999999999,50.0,48.7,97.5,,"<a href=""https://m.stock.naver.com/domestic/stock/104700/total"" target=""_blank"">Naver Mobile</a>"
019170,신풍제약,,65.375,92.6,42.5,80.5,45.9,"<a href=""https://m.stock.naver.com/domestic/stock/019170/total"" target=""_blank"">Naver Mobile</a>"
036420,콘텐트리중앙,,65.375,83.3,42.5,53.4,82.3,"<a href=""https://m.stock.naver.com/domestic/stock/036420/total"" target=""_blank"">Naver Mobile</a>"
003070,코오롱글로벌,,65.35,75.0,46.3,56.9,83.2,"<a href=""https://m.stock.naver.com/domestic/stock/003070/total"" target=""_blank"">Naver Mobile</a>"
017550,수산세보틱스,,65.325,50.0,61.4,93.7,56.2,"<a href=""https://m.stock.naver.com/domestic/stock/017550/total"" target=""_blank"">Naver Mobile</a>"
111380,동인기연,,65.3,,64.3,79.4,52.2,"<a href=""https://m.stock.naver.com/domestic/stock/111380/total"" target=""_blank"">Naver Mobile</a>"
010950,S-Oil,,65.275,52.3,51.4,66.4,91.0,"<a href=""https://m.stock.naver.com/domestic/stock/010950/total"" target=""_blank"">Naver Mobile</a>"
248070,솔루엠,,65.225,50.0,54.7,77.5,78.7,"<a href=""https://m.stock.naver.com/domestic/stock/248070/total"" target=""_blank"">Naver Mobile</a>"
055490,테이팩스,,65.175,50.0,47.3,88.8,74.6,"<a href=""https://m.stock.naver.com/domestic/stock/055490/total"" target=""_blank"">Naver Mobile</a>"
003560,IHQ,,65.10000000000001,66.7,42.5,75.9,75.3,"<a href=""https://m.stock.naver.com/domestic/stock/003560/total"" target=""_blank"">Naver Mobile</a>"
010770,평화홀딩스,,65.1,70.9,46.6,56.5,86.4,"<a href=""https://m.stock.naver.com/domestic/stock/010770/total"" target=""_blank"">Naver Mobile</a>"
000020,동화약품,,65.05000000000001,66.7,46.7,82.7,64.1,"<a href=""https://m.stock.naver.com/domestic/stock/000020/total"" target=""_blank"">Naver Mobile</a>"
400760,NH올원리츠,,65.03333333333335,,63.2,61.6,70.3,"<a href=""https://m.stock.naver.com/domestic/stock/400760/total"" target=""_blank"">Naver Mobile</a>"
002170,삼양통상,,65.03333333333333,50.0,47.6,97.5,,"<a href=""https://m.stock.naver.com/domestic/stock/002170/total"" target=""_blank"">Naver Mobile</a>"
002690,동일제강,,65.025,66.7,40.0,86.2,67.2,"<a href=""https://m.stock.naver.com/domestic/stock/002690/total"" target=""_blank"">Naver Mobile</a>"
008350,남선알미늄,,64.975,50.0,45.8,86.4,77.7,"<a href=""https://m.stock.naver.com/domestic/stock/008350/total"" target=""_blank"">Naver Mobile</a>"
071320,지역난방공사,,64.975,60.3,61.5,62.0,76.1,"<a href=""https://m.stock.naver.com/domestic/stock/071320/total"" target=""_blank"">Naver Mobile</a>"
000680,LS네트웍스,,64.95,83.3,43.5,52.5,80.5,"<a href=""https://m.stock.naver.com/domestic/stock/000680/total"" target=""_blank"">Naver Mobile</a>"
002200,한국수출포장,,64.95,50.0,44.6,86.0,79.2,"<a href=""https://m.stock.naver.com/domestic/stock/002200/total"" target=""_blank"">Naver Mobile</a>"
