Symbol,Name,TotalScore,Growth,Profitability,Stability,Momentum,Error,Links
078000,텔코웨어,73.92083333333335,79.04166666666667,64.68333333333334,75.175,76.78333333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/078000/total"" target=""_blank"">Naver Mobile</a>"
286940,롯데이노베이트,73.88125,70.325,53.9,83.29166666666667,88.00833333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/286940/total"" target=""_blank"">Naver Mobile</a>"
072870,메가스터디,73.7,66.50833333333333,72.11666666666667,75.85000000000001,80.325,,"<a href=""https://m.stock.naver.com/domestic/stock/072870/total"" target=""_blank"">Naver Mobile</a>"
017390,서울가스,73.62083333333334,74.69166666666668,44.541666666666664,84.8,90.44999999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/017390/total"" target=""_blank"">Naver Mobile</a>"
010640,진양폴리,73.15833333333332,61.18333333333334,60.20833333333332,88.34999999999998,82.89166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/010640/total"" target=""_blank"">Naver Mobile</a>"
058430,포스코스틸리온,73.13958333333333,66.63333333333334,52.74166666666667,87.16666666666667,86.01666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/058430/total"" target=""_blank"">Naver Mobile</a>"
046440,KG모빌리언스,72.89791666666667,60.11666666666667,62.25,88.80000000000001,80.425,,"<a href=""https://m.stock.naver.com/domestic/stock/046440/total"" target=""_blank"">Naver Mobile</a>"
078930,GS,72.8875,59.300000000000004,63.48333333333334,83.04166666666667,85.72499999999998,,"<a href=""https://m.stock.naver.com/domestic/stock/078930/total"" target=""_blank"">Naver Mobile</a>"
104700,한국철강,72.80416666666667,55.025,59.04999999999999,97.30833333333332,79.83333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/104700/total"" target=""_blank"">Naver Mobile</a>"
128660,피제이메탈,72.59791666666666,67.85000000000001,54.28333333333333,81.64166666666665,86.61666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/128660/total"" target=""_blank"">Naver Mobile</a>"
017670,SK텔레콤,72.47708333333334,67.88333333333333,69.7,74.15833333333335,78.16666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/017670/total"" target=""_blank"">Naver Mobile</a>"
256150,한독크린텍,72.29374999999999,60.724999999999994,59.85833333333333,98.79999999999997,69.79166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/256150/total"" target=""_blank"">Naver Mobile</a>"
009180,한솔로지스틱스,72.01041666666667,54.30833333333334,57.708333333333336,83.14166666666667,92.88333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/009180/total"" target=""_blank"">Naver Mobile</a>"
094820,일진파워,71.91666666666666,57.46666666666667,58.86666666666667,93.35833333333333,77.97499999999998,,"<a href=""https://m.stock.naver.com/domestic/stock/094820/total"" target=""_blank"">Naver Mobile</a>"
094280,효성ITX,71.88749999999999,52.974999999999994,62.28333333333333,81.59166666666667,90.69999999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/094280/total"" target=""_blank"">Naver Mobile</a>"
035600,KG이니시스,71.80833333333334,68.79166666666667,58.21666666666666,76.45833333333334,83.76666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/035600/total"" target=""_blank"">Naver Mobile</a>"
015360,INVENI,71.78333333333333,75.34166666666667,51.74166666666667,70.125,89.925,,"<a href=""https://m.stock.naver.com/domestic/stock/015360/total"" target=""_blank"">Naver Mobile</a>"
018670,SK가스,71.5,71.66666666666667,57.21666666666667,72.89166666666667,84.22500000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/018670/total"" target=""_blank"">Naver Mobile</a>"
252500,세화피앤씨,71.26458333333333,69.54166666666667,58.416666666666664,92.0,65.09999999999998,,"<a href=""https://m.stock.naver.com/domestic/stock/252500/total"" target=""_blank"">Naver Mobile</a>"
060560,HC홈센타,71.25416666666666,69.65833333333333,56.050000000000004,77.25833333333333,82.05,,"<a href=""https://m.stock.naver.com/domestic/stock/060560/total"" target=""_blank"">Naver Mobile</a>"
017480,삼현철강,71.19583333333333,56.133333333333326,53.466666666666676,97.74999999999999,77.43333333333332,,"<a href=""https://m.stock.naver.com/domestic/stock/017480/total"" target=""_blank"">Naver Mobile</a>"
083420,그린케미칼,71.19375,71.13333333333333,49.94166666666666,78.775,84.925,,"<a href=""https://m.stock.naver.com/domestic/stock/083420/total"" target=""_blank"">Naver Mobile</a>"
317400,자이에스앤디,71.14166666666668,65.14166666666667,50.16666666666668,86.41666666666667,82.84166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/317400/total"" target=""_blank"">Naver Mobile</a>"
014530,극동유화,70.95833333333333,59.708333333333336,49.10833333333333,75.77499999999999,99.24166666666666,,"<a href=""https://m.stock.naver.com/domestic/stock/014530/total"" target=""_blank"">Naver Mobile</a>"
290120,DH오토리드,70.94166666666668,76.06666666666668,56.349999999999994,70.48333333333333,80.86666666666666,,"<a href=""https://m.stock.naver.com/domestic/stock/290120/total"" target=""_blank"">Naver Mobile</a>"
033780,KT&G,70.775,64.45833333333333,76.93333333333334,97.61666666666667,44.09166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/033780/total"" target=""_blank"">Naver Mobile</a>"
009240,한샘,70.76041666666667,66.33333333333334,52.4,68.05833333333335,96.25,,"<a href=""https://m.stock.naver.com/domestic/stock/009240/total"" target=""_blank"">Naver Mobile</a>"
073560,우리손에프앤지,70.59166666666667,70.06666666666666,57.474999999999994,71.64166666666667,83.18333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/073560/total"" target=""_blank"">Naver Mobile</a>"
169330,엠브레인,70.48541666666667,53.68333333333334,56.5,87.23333333333333,84.52499999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/169330/total"" target=""_blank"">Naver Mobile</a>"
096240,크레버스,70.475,59.69166666666667,71.25,59.691666666666656,91.26666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/096240/total"" target=""_blank"">Naver Mobile</a>"
032540,TJ미디어,70.27291666666667,72.00833333333334,59.88333333333333,90.79166666666667,58.40833333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/032540/total"" target=""_blank"">Naver Mobile</a>"
100250,진양홀딩스,70.22500000000001,70.09166666666665,50.816666666666684,81.45,78.54166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/100250/total"" target=""_blank"">Naver Mobile</a>"
171120,라이온켐텍,69.90833333333333,60.94166666666666,58.31666666666667,84.18333333333332,76.19166666666666,,"<a href=""https://m.stock.naver.com/domestic/stock/171120/total"" target=""_blank"">Naver Mobile</a>"
010770,평화홀딩스,69.78333333333333,85.27499999999999,49.38333333333333,56.375,88.10000000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/010770/total"" target=""_blank"">Naver Mobile</a>"
024120,KB오토시스,69.75208333333333,82.95833333333333,47.525000000000006,72.00000000000001,76.525,,"<a href=""https://m.stock.naver.com/domestic/stock/024120/total"" target=""_blank"">Naver Mobile</a>"
214320,이노션,69.72708333333334,72.7,60.416666666666664,84.0,61.79166666666668,,"<a href=""https://m.stock.naver.com/domestic/stock/214320/total"" target=""_blank"">Naver Mobile</a>"
347890,엠투아이,69.61041666666665,54.90833333333333,80.425,97.1083333333333,46.00000000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/347890/total"" target=""_blank"">Naver Mobile</a>"
225530,HC보광산업,69.26249999999999,65.69166666666666,76.14166666666667,85.59166666666665,49.625,,"<a href=""https://m.stock.naver.com/domestic/stock/225530/total"" target=""_blank"">Naver Mobile</a>"
122990,와이솔,69.24375,65.8,50.64166666666666,84.43333333333334,76.10000000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/122990/total"" target=""_blank"">Naver Mobile</a>"
053260,금강철강,69.21458333333332,53.88333333333333,49.375,88.11666666666667,85.4833333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/053260/total"" target=""_blank"">Naver Mobile</a>"
344820,KCC글라스,69.19375,62.25,52.36666666666667,84.62499999999999,77.53333333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/344820/total"" target=""_blank"">Naver Mobile</a>"
053280,예스24,69.13958333333333,64.05833333333332,45.40833333333333,73.69166666666666,93.40000000000002,,"<a href=""https://m.stock.naver.com/domestic/stock/053280/total"" target=""_blank"">Naver Mobile</a>"
126560,현대퓨처넷,69.08125,82.49166666666666,46.19166666666666,88.55833333333334,59.083333333333336,,"<a href=""https://m.stock.naver.com/domestic/stock/126560/total"" target=""_blank"">Naver Mobile</a>"
032640,LG유플러스,69.05,58.791666666666664,60.88333333333333,76.31666666666666,80.20833333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/032640/total"" target=""_blank"">Naver Mobile</a>"
067570,엔브이에이치코리아,68.94999999999999,78.66666666666667,49.916666666666664,60.899999999999984,86.31666666666666,,"<a href=""https://m.stock.naver.com/domestic/stock/067570/total"" target=""_blank"">Naver Mobile</a>"
122900,아이마켓코리아,68.9125,63.73333333333334,48.65833333333333,71.925,91.33333333333331,,"<a href=""https://m.stock.naver.com/domestic/stock/122900/total"" target=""_blank"">Naver Mobile</a>"
008060,대덕,68.78958333333334,62.95833333333334,49.508333333333326,86.56666666666668,76.12500000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/008060/total"" target=""_blank"">Naver Mobile</a>"
035810,이지홀딩스,68.63125,71.00833333333334,48.583333333333336,70.125,84.80833333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/035810/total"" target=""_blank"">Naver Mobile</a>"
010040,한국내화,68.60208333333334,69.30833333333334,45.275,79.60833333333335,80.21666666666665,,"<a href=""https://m.stock.naver.com/domestic/stock/010040/total"" target=""_blank"">Naver Mobile</a>"
009160,SIMPAC,68.46875,71.16666666666667,52.32499999999999,78.475,71.90833333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/009160/total"" target=""_blank"">Naver Mobile</a>"
134060,이퓨쳐,68.15625,65.54166666666667,73.70833333333333,92.78333333333335,40.59166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/134060/total"" target=""_blank"">Naver Mobile</a>"
137950,제이씨케미칼,68.1,56.1,56.39166666666667,76.91666666666666,82.99166666666666,,"<a href=""https://m.stock.naver.com/domestic/stock/137950/total"" target=""_blank"">Naver Mobile</a>"
014570,고려제약,67.93958333333335,67.93333333333335,62.45833333333334,94.55,46.81666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/014570/total"" target=""_blank"">Naver Mobile</a>"
035000,HS애드,67.8125,66.175,57.59166666666666,80.63333333333334,66.85000000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/035000/total"" target=""_blank"">Naver Mobile</a>"
140520,대창스틸,67.69375,65.80833333333332,48.10833333333334,84.38333333333331,72.475,,"<a href=""https://m.stock.naver.com/domestic/stock/140520/total"" target=""_blank"">Naver Mobile</a>"
013870,지엠비코리아,67.6,78.41666666666667,49.55833333333334,72.3,70.125,,"<a href=""https://m.stock.naver.com/domestic/stock/013870/total"" target=""_blank"">Naver Mobile</a>"
127980,화인써키트,67.37402777777777,63.25999999999999,58.55555555555556,75.325,72.35555555555555,,"<a href=""https://m.stock.naver.com/domestic/stock/127980/total"" target=""_blank"">Naver Mobile</a>"
016450,한세예스24홀딩스,67.30833333333334,65.40833333333335,50.98333333333333,74.7,78.14166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/016450/total"" target=""_blank"">Naver Mobile</a>"
075970,동국알앤에스,67.30416666666666,65.51666666666665,47.225,82.89166666666667,73.58333333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/075970/total"" target=""_blank"">Naver Mobile</a>"
079000,와토스코리아,66.87708333333333,57.75,61.824999999999996,83.40833333333335,64.52499999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/079000/total"" target=""_blank"">Naver Mobile</a>"
026940,부국철강,66.76458333333333,51.00833333333333,47.29166666666668,97.74999999999999,71.00833333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/026940/total"" target=""_blank"">Naver Mobile</a>"
034310,NICE,66.75,69.66666666666667,51.88333333333333,71.98333333333333,73.46666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/034310/total"" target=""_blank"">Naver Mobile</a>"
344860,이노진,66.73124999999999,50.0,67.73333333333332,96.85833333333333,52.33333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/344860/total"" target=""_blank"">Naver Mobile</a>"
100120,뷰웍스,66.53958333333334,62.05833333333334,66.04166666666667,88.80833333333332,49.24999999999999,,"<a href=""https://m.stock.naver.com/domestic/stock/100120/total"" target=""_blank"">Naver Mobile</a>"
089860,롯데렌탈,66.39291666666666,66.92999999999999,64.14166666666667,48.991666666666674,85.50833333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/089860/total"" target=""_blank"">Naver Mobile</a>"
083930,아바코,66.37708333333335,84.39166666666667,60.78333333333334,72.22500000000001,48.10833333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/083930/total"" target=""_blank"">Naver Mobile</a>"
293480,하나제약,66.31458333333333,55.40833333333333,67.35833333333333,93.575,48.916666666666664,,"<a href=""https://m.stock.naver.com/domestic/stock/293480/total"" target=""_blank"">Naver Mobile</a>"
030200,KT,66.26458333333333,54.05833333333333,58.11666666666665,72.47500000000001,80.40833333333335,,"<a href=""https://m.stock.naver.com/domestic/stock/030200/total"" target=""_blank"">Naver Mobile</a>"
298540,더네이쳐홀딩스,65.87083333333334,61.349999999999994,65.775,81.6,54.75833333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/298540/total"" target=""_blank"">Naver Mobile</a>"
065530,와이어블,65.79374999999999,66.27499999999999,60.008333333333326,80.93333333333332,55.95833333333332,,"<a href=""https://m.stock.naver.com/domestic/stock/065530/total"" target=""_blank"">Naver Mobile</a>"
189980,흥국에프엔비,65.45625,67.93333333333332,64.08333333333333,74.80833333333332,55.0,,"<a href=""https://m.stock.naver.com/domestic/stock/189980/total"" target=""_blank"">Naver Mobile</a>"
060980,HL홀딩스,65.41458333333333,64.00833333333334,51.875,68.09166666666665,77.68333333333332,,"<a href=""https://m.stock.naver.com/domestic/stock/060980/total"" target=""_blank"">Naver Mobile</a>"
