Symbol,Name,TotalScore,Growth,Profitability,Stability,Activity,Links
034950,한국기업평가,86.65,87.8,93.5,87.5,77.8,"<a href=""https://m.stock.naver.com/domestic/stock/034950/total"" target=""_blank"">Naver Mobile</a>"
119850,지엔씨에너지,86.60000000000001,100.0,78.9,86.2,81.3,"<a href=""https://m.stock.naver.com/domestic/stock/119850/total"" target=""_blank"">Naver Mobile</a>"
082920,비츠로셀,86.15,98.2,90.9,98.8,56.7,"<a href=""https://m.stock.naver.com/domestic/stock/082920/total"" target=""_blank"">Naver Mobile</a>"
214150,클래시스,86.025,100.0,96.9,95.9,51.3,"<a href=""https://m.stock.naver.com/domestic/stock/214150/total"" target=""_blank"">Naver Mobile</a>"
333050,모코엠시스,86.0,95.5,71.7,98.8,78.0,"<a href=""https://m.stock.naver.com/domestic/stock/333050/total"" target=""_blank"">Naver Mobile</a>"
071970,HD현대마린엔진,85.875,100.0,88.7,88.7,66.1,"<a href=""https://m.stock.naver.com/domestic/stock/071970/total"" target=""_blank"">Naver Mobile</a>"
045340,토탈소프트,85.7,100.0,93.4,85.8,63.6,"<a href=""https://m.stock.naver.com/domestic/stock/045340/total"" target=""_blank"">Naver Mobile</a>"
278470,에이피알,85.60000000000001,98.9,81.4,94.3,67.8,"<a href=""https://m.stock.naver.com/domestic/stock/278470/total"" target=""_blank"">Naver Mobile</a>"
123330,제닉,85.55,100.0,76.1,81.3,84.8,"<a href=""https://m.stock.naver.com/domestic/stock/123330/total"" target=""_blank"">Naver Mobile</a>"
257720,실리콘투,85.47500000000001,100.0,79.8,91.9,70.2,"<a href=""https://m.stock.naver.com/domestic/stock/257720/total"" target=""_blank"">Naver Mobile</a>"
042000,카페24,85.47500000000001,91.1,76.4,92.1,82.3,"<a href=""https://m.stock.naver.com/domestic/stock/042000/total"" target=""_blank"">Naver Mobile</a>"
052600,한네트,85.35,86.9,77.1,98.3,79.1,"<a href=""https://m.stock.naver.com/domestic/stock/052600/total"" target=""_blank"">Naver Mobile</a>"
319400,현대무벡스,85.275,100.0,73.1,83.2,84.8,"<a href=""https://m.stock.naver.com/domestic/stock/319400/total"" target=""_blank"">Naver Mobile</a>"
036930,주성엔지니어링,85.075,100.0,92.3,81.3,66.7,"<a href=""https://m.stock.naver.com/domestic/stock/036930/total"" target=""_blank"">Naver Mobile</a>"
101490,에스앤에스텍,85.075,92.2,78.9,98.2,71.0,"<a href=""https://m.stock.naver.com/domestic/stock/101490/total"" target=""_blank"">Naver Mobile</a>"
296640,이노룰스,84.9,100.0,72.3,98.2,69.1,"<a href=""https://m.stock.naver.com/domestic/stock/296640/total"" target=""_blank"">Naver Mobile</a>"
083500,에프엔에스테크,84.67500000000001,100.0,71.5,89.8,77.4,"<a href=""https://m.stock.naver.com/domestic/stock/083500/total"" target=""_blank"">Naver Mobile</a>"
178780,일월지엠엘,84.625,100.0,78.0,80.4,80.1,"<a href=""https://m.stock.naver.com/domestic/stock/178780/total"" target=""_blank"">Naver Mobile</a>"
332370,아이디피,84.425,100.0,91.0,97.7,49.0,"<a href=""https://m.stock.naver.com/domestic/stock/332370/total"" target=""_blank"">Naver Mobile</a>"
196170,알테오젠,84.2,89.2,95.1,69.3,83.2,"<a href=""https://m.stock.naver.com/domestic/stock/196170/total"" target=""_blank"">Naver Mobile</a>"
145020,휴젤,83.57499999999999,97.2,94.8,94.9,47.4,"<a href=""https://m.stock.naver.com/domestic/stock/145020/total"" target=""_blank"">Naver Mobile</a>"
058470,리노공업,83.55,70.0,95.6,98.8,69.8,"<a href=""https://m.stock.naver.com/domestic/stock/058470/total"" target=""_blank"">Naver Mobile</a>"
211050,인카금융서비스,83.07499999999999,100.0,78.4,67.8,86.1,"<a href=""https://m.stock.naver.com/domestic/stock/211050/total"" target=""_blank"">Naver Mobile</a>"
000660,SK하이닉스,82.825,100.0,96.5,85.1,49.7,"<a href=""https://m.stock.naver.com/domestic/stock/000660/total"" target=""_blank"">Naver Mobile</a>"
098120,마이크로컨텍솔,82.725,90.0,72.1,98.8,70.0,"<a href=""https://m.stock.naver.com/domestic/stock/098120/total"" target=""_blank"">Naver Mobile</a>"
179290,엠아이텍,82.69999999999999,95.4,95.1,92.4,47.9,"<a href=""https://m.stock.naver.com/domestic/stock/179290/total"" target=""_blank"">Naver Mobile</a>"
318160,셀바이오휴먼텍,82.6,86.9,80.5,89.3,73.7,"<a href=""https://m.stock.naver.com/domestic/stock/318160/total"" target=""_blank"">Naver Mobile</a>"
052420,오성첨단소재,82.55,83.3,73.3,98.8,74.8,"<a href=""https://m.stock.naver.com/domestic/stock/052420/total"" target=""_blank"">Naver Mobile</a>"
064350,현대로템,82.32499999999999,99.0,70.7,82.2,77.4,"<a href=""https://m.stock.naver.com/domestic/stock/064350/total"" target=""_blank"">Naver Mobile</a>"
214450,파마리서치,82.3,96.7,93.4,90.9,48.2,"<a href=""https://m.stock.naver.com/domestic/stock/214450/total"" target=""_blank"">Naver Mobile</a>"
059100,아이컴포넌트,82.25,100.0,70.3,91.5,67.2,"<a href=""https://m.stock.naver.com/domestic/stock/059100/total"" target=""_blank"">Naver Mobile</a>"
204620,글로벌텍스프리,81.875,100.0,67.1,85.8,74.6,"<a href=""https://m.stock.naver.com/domestic/stock/204620/total"" target=""_blank"">Naver Mobile</a>"
215090,솔디펜스,81.825,100.0,89.3,88.0,50.0,"<a href=""https://m.stock.naver.com/domestic/stock/215090/total"" target=""_blank"">Naver Mobile</a>"
234080,JW생명과학,81.55,88.1,85.6,86.3,66.2,"<a href=""https://m.stock.naver.com/domestic/stock/234080/total"" target=""_blank"">Naver Mobile</a>"
020710,시공테크,81.55,88.8,77.1,77.1,83.2,"<a href=""https://m.stock.naver.com/domestic/stock/020710/total"" target=""_blank"">Naver Mobile</a>"
042700,한미반도체,81.225,83.3,94.9,98.1,48.6,"<a href=""https://m.stock.naver.com/domestic/stock/042700/total"" target=""_blank"">Naver Mobile</a>"
347740,피엔케이피부임상연구센타,80.99999999999999,96.3,84.9,87.1,55.7,"<a href=""https://m.stock.naver.com/domestic/stock/347740/total"" target=""_blank"">Naver Mobile</a>"
033500,동성화인텍,80.9,94.4,71.6,85.4,72.2,"<a href=""https://m.stock.naver.com/domestic/stock/033500/total"" target=""_blank"">Naver Mobile</a>"
071280,로체시스템즈,80.65,100.0,64.9,84.3,73.4,"<a href=""https://m.stock.naver.com/domestic/stock/071280/total"" target=""_blank"">Naver Mobile</a>"
017510,세명전기,80.625,99.0,86.1,85.2,52.2,"<a href=""https://m.stock.naver.com/domestic/stock/017510/total"" target=""_blank"">Naver Mobile</a>"
253590,네오셈,80.525,87.1,82.0,82.5,70.5,"<a href=""https://m.stock.naver.com/domestic/stock/253590/total"" target=""_blank"">Naver Mobile</a>"
402340,SK스퀘어,80.23333333333333,,89.3,71.9,79.5,"<a href=""https://m.stock.naver.com/domestic/stock/402340/total"" target=""_blank"">Naver Mobile</a>"
095610,테스,79.67500000000001,100.0,72.0,81.3,65.4,"<a href=""https://m.stock.naver.com/domestic/stock/095610/total"" target=""_blank"">Naver Mobile</a>"
419120,산돌,79.6,79.8,80.7,81.8,76.1,"<a href=""https://m.stock.naver.com/domestic/stock/419120/total"" target=""_blank"">Naver Mobile</a>"
004590,한국가구,79.6,100.0,72.2,98.5,47.7,"<a href=""https://m.stock.naver.com/domestic/stock/004590/total"" target=""_blank"">Naver Mobile</a>"
140860,파크시스템스,79.35,98.6,82.9,90.0,45.9,"<a href=""https://m.stock.naver.com/domestic/stock/140860/total"" target=""_blank"">Naver Mobile</a>"
007370,진양제약,79.2,98.5,77.0,89.8,51.5,"<a href=""https://m.stock.naver.com/domestic/stock/007370/total"" target=""_blank"">Naver Mobile</a>"
326030,SK바이오팜,78.375,100.0,92.1,79.2,42.2,"<a href=""https://m.stock.naver.com/domestic/stock/326030/total"" target=""_blank"">Naver Mobile</a>"
206650,유바이오로직스,78.15,100.0,90.9,71.7,50.0,"<a href=""https://m.stock.naver.com/domestic/stock/206650/total"" target=""_blank"">Naver Mobile</a>"
207940,삼성바이오로직스,78.05000000000001,97.4,83.5,86.7,44.6,"<a href=""https://m.stock.naver.com/domestic/stock/207940/total"" target=""_blank"">Naver Mobile</a>"
035900,JYP Ent.,77.975,55.5,76.5,93.7,86.2,"<a href=""https://m.stock.naver.com/domestic/stock/035900/total"" target=""_blank"">Naver Mobile</a>"
403870,HPSP,77.55,58.4,98.1,98.8,54.9,"<a href=""https://m.stock.naver.com/domestic/stock/403870/total"" target=""_blank"">Naver Mobile</a>"
092460,한라IMS,76.625,83.3,67.7,98.8,56.7,"<a href=""https://m.stock.naver.com/domestic/stock/092460/total"" target=""_blank"">Naver Mobile</a>"
109080,옵티시스,76.35000000000001,90.5,78.8,88.9,47.2,"<a href=""https://m.stock.naver.com/domestic/stock/109080/total"" target=""_blank"">Naver Mobile</a>"
004800,효성,76.15,83.3,81.8,72.7,66.8,"<a href=""https://m.stock.naver.com/domestic/stock/004800/total"" target=""_blank"">Naver Mobile</a>"
153460,네이블,75.85,100.0,54.9,73.8,74.7,"<a href=""https://m.stock.naver.com/domestic/stock/153460/total"" target=""_blank"">Naver Mobile</a>"
303360,프로티아,75.8,,73.3,87.4,66.7,"<a href=""https://m.stock.naver.com/domestic/stock/303360/total"" target=""_blank"">Naver Mobile</a>"
300080,플리토,75.0,96.0,52.0,66.1,85.9,"<a href=""https://m.stock.naver.com/domestic/stock/300080/total"" target=""_blank"">Naver Mobile</a>"
141000,비아트론,75.0,100.0,81.0,69.1,49.9,"<a href=""https://m.stock.naver.com/domestic/stock/141000/total"" target=""_blank"">Naver Mobile</a>"
136410,아셈스,74.875,98.3,75.6,80.0,45.6,"<a href=""https://m.stock.naver.com/domestic/stock/136410/total"" target=""_blank"">Naver Mobile</a>"
216050,인크로스,74.27499999999999,53.8,84.4,75.1,83.8,"<a href=""https://m.stock.naver.com/domestic/stock/216050/total"" target=""_blank"">Naver Mobile</a>"
277070,린드먼아시아,73.65,66.7,85.7,80.4,61.8,"<a href=""https://m.stock.naver.com/domestic/stock/277070/total"" target=""_blank"">Naver Mobile</a>"
005690,파미셀,73.1,96.8,61.9,86.0,47.7,"<a href=""https://m.stock.naver.com/domestic/stock/005690/total"" target=""_blank"">Naver Mobile</a>"
413630,씨피시스템,72.83333333333333,,52.8,98.3,67.4,"<a href=""https://m.stock.naver.com/domestic/stock/413630/total"" target=""_blank"">Naver Mobile</a>"
006910,보성파워텍,72.7,83.3,58.9,97.9,50.7,"<a href=""https://m.stock.naver.com/domestic/stock/006910/total"" target=""_blank"">Naver Mobile</a>"
336570,원텍,71.9,50.0,91.2,97.9,48.5,"<a href=""https://m.stock.naver.com/domestic/stock/336570/total"" target=""_blank"">Naver Mobile</a>"
100840,SNT에너지,70.75,74.9,67.1,84.3,56.7,"<a href=""https://m.stock.naver.com/domestic/stock/100840/total"" target=""_blank"">Naver Mobile</a>"
069410,엔텔스,70.325,89.3,48.6,68.1,75.3,"<a href=""https://m.stock.naver.com/domestic/stock/069410/total"" target=""_blank"">Naver Mobile</a>"
419530,SAMG엔터,69.95,82.5,54.4,55.1,87.8,"<a href=""https://m.stock.naver.com/domestic/stock/419530/total"" target=""_blank"">Naver Mobile</a>"
025560,미래산업,69.625,99.8,76.4,62.2,40.1,"<a href=""https://m.stock.naver.com/domestic/stock/025560/total"" target=""_blank"">Naver Mobile</a>"
093520,매커스,69.3,64.6,77.3,64.3,71.0,"<a href=""https://m.stock.naver.com/domestic/stock/093520/total"" target=""_blank"">Naver Mobile</a>"
087260,모바일어플라이언스,68.72500000000001,66.7,57.1,76.8,74.3,"<a href=""https://m.stock.naver.com/domestic/stock/087260/total"" target=""_blank"">Naver Mobile</a>"
272110,케이엔제이,67.05,66.0,81.6,73.0,47.6,"<a href=""https://m.stock.naver.com/domestic/stock/272110/total"" target=""_blank"">Naver Mobile</a>"
347700,스피어,63.725,66.7,42.5,61.2,84.5,"<a href=""https://m.stock.naver.com/domestic/stock/347700/total"" target=""_blank"">Naver Mobile</a>"
171090,선익시스템,60.62499999999999,83.3,47.8,42.3,69.1,"<a href=""https://m.stock.naver.com/domestic/stock/171090/total"" target=""_blank"">Naver Mobile</a>"
036000,예림당,55.02499999999999,50.0,46.1,80.3,43.7,"<a href=""https://m.stock.naver.com/domestic/stock/036000/total"" target=""_blank"">Naver Mobile</a>"
