Symbol,Name,Error,TotalScore,Growth,Profitability,Stability,Momentum,Price,PER,EPS,MarketCap,EPS_Growth,PEG,Links
352820,하이브,,72.85833333333333,71.05833333333335,65.35833333333333,80.86666666666666,74.14999999999999,390000.0,,-20.0,167854.0,-100.51413881748073,,"<a href=""https://m.stock.naver.com/domestic/stock/352820/total"" target=""_blank"">Naver Mobile</a>"
214370,케어젠,,72.85416666666667,71.62500000000001,85.425,91.25833333333333,43.10833333333333,120800.0,227.92,530.0,64888.0,-20.168067226890756,,"<a href=""https://m.stock.naver.com/domestic/stock/214370/total"" target=""_blank"">Naver Mobile</a>"
174880,장원테크,,72.84791666666666,81.99999999999999,50.208333333333336,83.0,76.18333333333334,,,,,583.3333333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/174880/total"" target=""_blank"">Naver Mobile</a>"
009450,경동나비엔,,72.84583333333333,81.2,66.93333333333334,83.3,59.949999999999996,67600.0,8.23,8217.0,9848.0,22.018348623853214,0.37377916666666666,"<a href=""https://m.stock.naver.com/domestic/stock/009450/total"" target=""_blank"">Naver Mobile</a>"
002310,아세아제지,,72.84583333333333,54.1,61.45000000000001,97.93333333333332,77.89999999999999,9460.0,19.39,488.0,3830.0,-55.72354211663067,,"<a href=""https://m.stock.naver.com/domestic/stock/002310/total"" target=""_blank"">Naver Mobile</a>"
108380,대양전기공업,,72.84375,83.05833333333332,56.0,89.97500000000001,62.34166666666666,29800.0,10.39,2867.0,2851.0,109.16030534351144,0.0951811188811189,"<a href=""https://m.stock.naver.com/domestic/stock/108380/total"" target=""_blank"">Naver Mobile</a>"
041920,메디아나,,72.82708333333333,68.43333333333334,70.54166666666667,98.13333333333333,54.199999999999996,25800.0,74.78,345.0,4798.0,137.03703703703704,0.5456918918918919,"<a href=""https://m.stock.naver.com/domestic/stock/041920/total"" target=""_blank"">Naver Mobile</a>"
013570,디와이,,72.81875,77.42500000000003,48.708333333333336,84.86666666666666,80.27499999999999,5390.0,5.18,1041.0,1419.0,80.26315789473685,0.06453770491803278,"<a href=""https://m.stock.naver.com/domestic/stock/013570/total"" target=""_blank"">Naver Mobile</a>"
069730,DSR제강,,72.81458333333333,67.09166666666667,66.22500000000001,94.23333333333333,63.70833333333334,4230.0,2.63,1606.0,609.0,181.11888111888112,0.01452084942084942,"<a href=""https://m.stock.naver.com/domestic/stock/069730/total"" target=""_blank"">Naver Mobile</a>"
088290,이원컴포텍,,72.80208333333334,76.37500000000001,53.05833333333333,72.16666666666667,89.60833333333333,684.0,,-694.0,273.0,-156.70103092783506,,"<a href=""https://m.stock.naver.com/domestic/stock/088290/total"" target=""_blank"">Naver Mobile</a>"
311320,지오엘리먼트,,72.78888888888889,77.5888888888889,65.97500000000001,92.70833333333333,54.883333333333326,7230.0,28.69,252.0,912.0,-44.827586206896555,,"<a href=""https://m.stock.naver.com/domestic/stock/311320/total"" target=""_blank"">Naver Mobile</a>"
053270,구영테크,,72.78333333333333,81.86666666666666,59.833333333333336,68.0,81.43333333333332,2435.0,3.58,681.0,667.0,-2.604166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/053270/total"" target=""_blank"">Naver Mobile</a>"
263770,유에스티,,72.77916666666667,62.94166666666666,72.05833333333335,92.77499999999999,63.34166666666667,2130.0,17.75,120.0,505.0,-64.1025641025641,,"<a href=""https://m.stock.naver.com/domestic/stock/263770/total"" target=""_blank"">Naver Mobile</a>"
005670,푸드웰,,72.74374999999999,82.97500000000001,51.900000000000006,80.19999999999999,75.89999999999999,6380.0,7.58,842.0,638.0,-20.0,,"<a href=""https://m.stock.naver.com/domestic/stock/005670/total"" target=""_blank"">Naver Mobile</a>"
294870,HDC현대산업개발,,72.74166666666667,75.90833333333333,55.775,84.95833333333333,74.32500000000002,23400.0,8.04,2912.0,15422.0,15.74185765983112,0.5107402298850574,"<a href=""https://m.stock.naver.com/domestic/stock/294870/total"" target=""_blank"">Naver Mobile</a>"
023160,태광,,72.73958333333334,73.72500000000001,77.26666666666667,95.125,44.84166666666667,29050.0,11.74,2474.0,7698.0,62.37623762376238,0.18821269841269841,"<a href=""https://m.stock.naver.com/domestic/stock/023160/total"" target=""_blank"">Naver Mobile</a>"
272210,한화시스템,,72.73333333333335,82.95,61.84166666666667,79.025,67.11666666666667,103400.0,32.81,3151.0,195343.0,346.84684684684686,0.09459506493506493,"<a href=""https://m.stock.naver.com/domestic/stock/272210/total"" target=""_blank"">Naver Mobile</a>"
372800,아이티아이즈,,72.72847222222221,86.52222222222221,44.85833333333333,63.12499999999999,96.40833333333332,5030.0,,-875.0,354.0,-70.96774193548387,,"<a href=""https://m.stock.naver.com/domestic/stock/372800/total"" target=""_blank"">Naver Mobile</a>"
088260,이리츠코크렙,,72.72625,57.879999999999995,86.3,71.725,75.0,4745.0,,,3006.0,-50.51020408163265,,"<a href=""https://m.stock.naver.com/domestic/stock/088260/total"" target=""_blank"">Naver Mobile</a>"
006340,대원전선,,72.71041666666667,75.01666666666668,51.10833333333333,80.28333333333335,84.43333333333334,3770.0,26.55,142.0,2906.0,19.565217391304348,1.357,"<a href=""https://m.stock.naver.com/domestic/stock/006340/total"" target=""_blank"">Naver Mobile</a>"
025950,동신건설,,72.7,71.70833333333333,57.90833333333333,86.94166666666666,74.24166666666667,18600.0,,-258.0,1562.0,-132.8358208955224,,"<a href=""https://m.stock.naver.com/domestic/stock/025950/total"" target=""_blank"">Naver Mobile</a>"
149950,아바텍,,72.7,74.25,55.51666666666667,85.09166666666667,75.94166666666666,9830.0,65.53,150.0,1344.0,-79.46428571428571,,"<a href=""https://m.stock.naver.com/domestic/stock/149950/total"" target=""_blank"">Naver Mobile</a>"
038460,바이오스마트,,72.69583333333334,78.53333333333335,50.31666666666667,76.38333333333334,85.55,5050.0,18.23,277.0,1321.0,0.0,,"<a href=""https://m.stock.naver.com/domestic/stock/038460/total"" target=""_blank"">Naver Mobile</a>"
089890,코세스,,72.68541666666665,62.125,65.04166666666666,82.69999999999999,80.87499999999999,21050.0,26.95,781.0,3491.0,330.35714285714283,0.08157837837837838,"<a href=""https://m.stock.naver.com/domestic/stock/089890/total"" target=""_blank"">Naver Mobile</a>"
003850,보령,,72.68333333333334,80.375,61.48333333333333,86.65833333333332,62.21666666666667,9460.0,14.1,671.0,8115.0,-9.032258064516128,,"<a href=""https://m.stock.naver.com/domestic/stock/003850/total"" target=""_blank"">Naver Mobile</a>"
377450,리파인,,72.68263888888887,69.38888888888889,73.04166666666667,98.29999999999997,50.0,12000.0,10.6,1132.0,2080.0,-11.711711711711711,,"<a href=""https://m.stock.naver.com/domestic/stock/377450/total"" target=""_blank"">Naver Mobile</a>"
038530,케이바이오,,72.67291666666668,85.81666666666666,43.95000000000001,85.67500000000001,75.25,421.0,,-108.0,487.0,-926.6666666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/038530/total"" target=""_blank"">Naver Mobile</a>"
205100,엑셈,,72.66666666666666,68.72500000000001,71.6,75.93333333333334,74.40833333333333,2070.0,17.69,117.0,1479.0,200.0,0.08845,"<a href=""https://m.stock.naver.com/domestic/stock/205100/total"" target=""_blank"">Naver Mobile</a>"
237820,플레이디,,72.65625,68.7,64.73333333333333,95.67500000000001,61.51666666666667,4365.0,12.69,344.0,560.0,0.0,,"<a href=""https://m.stock.naver.com/domestic/stock/237820/total"" target=""_blank"">Naver Mobile</a>"
328380,솔트웨어,,72.64999999999999,65.99999999999999,45.37,83.6,95.63,815.0,135.83,6.0,279.0,-60.0,,"<a href=""https://m.stock.naver.com/domestic/stock/328380/total"" target=""_blank"">Naver Mobile</a>"
206640,바디텍메드,,72.63333333333333,65.56666666666668,82.075,96.48333333333333,46.40833333333333,12880.0,11.07,1163.0,3025.0,-1.090909090909091,,"<a href=""https://m.stock.naver.com/domestic/stock/206640/total"" target=""_blank"">Naver Mobile</a>"
014620,성광벤드,,72.62708333333333,73.08333333333333,74.91666666666669,96.95833333333331,45.55000000000001,34250.0,27.85,1230.0,9096.0,-12.596401028277635,,"<a href=""https://m.stock.naver.com/domestic/stock/014620/total"" target=""_blank"">Naver Mobile</a>"
104700,한국철강,,72.62708333333333,55.025,59.04999999999999,97.30833333333332,79.12500000000001,9480.0,,-82.0,3455.0,-115.31100478468899,,"<a href=""https://m.stock.naver.com/domestic/stock/104700/total"" target=""_blank"">Naver Mobile</a>"
425040,티이엠씨,,72.62430555555555,65.3,61.81111111111112,88.60833333333333,74.77777777777779,9510.0,18.18,523.0,2028.0,-10.4,,"<a href=""https://m.stock.naver.com/domestic/stock/425040/total"" target=""_blank"">Naver Mobile</a>"
016380,KG스틸,,72.62291666666665,58.41666666666666,69.62499999999999,80.80833333333334,81.64166666666667,5870.0,3.96,1482.0,5871.0,-3.761348897535668,,"<a href=""https://m.stock.naver.com/domestic/stock/016380/total"" target=""_blank"">Naver Mobile</a>"
005740,크라운해태홀딩스,,72.62291666666665,72.50833333333331,52.61666666666667,79.29166666666667,86.075,7230.0,5.78,1251.0,1073.0,-14.601769911504425,,"<a href=""https://m.stock.naver.com/domestic/stock/005740/total"" target=""_blank"">Naver Mobile</a>"
446190,미래에셋비전스팩2호,,72.62125,100.0,44.86,95.625,50.0,,,,,200.0,,"<a href=""https://m.stock.naver.com/domestic/stock/446190/total"" target=""_blank"">Naver Mobile</a>"
250000,보라티알,,72.61458333333331,77.03333333333333,70.30833333333332,89.95833333333333,53.15833333333333,7840.0,17.08,459.0,529.0,-69.0,,"<a href=""https://m.stock.naver.com/domestic/stock/250000/total"" target=""_blank"">Naver Mobile</a>"
068790,DMS,,72.60833333333333,64.44166666666666,68.93333333333334,90.425,66.63333333333333,6330.0,0.73,8673.0,1429.0,5287.5,0.0001380614657210402,"<a href=""https://m.stock.naver.com/domestic/stock/068790/total"" target=""_blank"">Naver Mobile</a>"
128660,피제이메탈,,72.59791666666666,67.85000000000001,54.28333333333333,81.64166666666665,86.61666666666667,3170.0,20.06,158.0,786.0,-48.0,,"<a href=""https://m.stock.naver.com/domestic/stock/128660/total"" target=""_blank"">Naver Mobile</a>"
120030,조선선재,,72.59375,60.78333333333333,80.64999999999999,91.575,57.36666666666667,105300.0,10.3,10226.0,1324.0,8.403361344537815,1.2257,"<a href=""https://m.stock.naver.com/domestic/stock/120030/total"" target=""_blank"">Naver Mobile</a>"
003720,삼영,,72.58125,74.15833333333332,58.30833333333333,81.04166666666667,76.81666666666668,7800.0,26.35,296.0,2652.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/003720/total"" target=""_blank"">Naver Mobile</a>"
000590,CS홀딩스,,72.58125,73.06666666666668,73.04166666666667,91.59166666666664,52.62499999999999,84700.0,3.48,24365.0,978.0,36.407766990291265,0.09558399999999999,"<a href=""https://m.stock.naver.com/domestic/stock/000590/total"" target=""_blank"">Naver Mobile</a>"
092300,현우산업,,72.57708333333333,75.91666666666667,59.01666666666666,74.175,81.2,3695.0,8.34,443.0,702.0,-18.446601941747574,,"<a href=""https://m.stock.naver.com/domestic/stock/092300/total"" target=""_blank"">Naver Mobile</a>"
004690,삼천리,,72.56458333333333,71.03333333333333,51.30833333333333,75.05833333333334,92.85833333333333,155100.0,6.3,24604.0,6289.0,-9.272727272727273,,"<a href=""https://m.stock.naver.com/domestic/stock/004690/total"" target=""_blank"">Naver Mobile</a>"
005880,대한해운,,72.54166666666667,70.45,69.88333333333334,73.26666666666667,76.56666666666666,2165.0,4.81,450.0,6987.0,-2.8187919463087248,,"<a href=""https://m.stock.naver.com/domestic/stock/005880/total"" target=""_blank"">Naver Mobile</a>"
241790,티이엠씨씨엔에스,,72.5375,71.45833333333333,64.68333333333332,85.91666666666667,68.09166666666667,7390.0,9.51,777.0,739.0,50.98039215686274,0.1865423076923077,"<a href=""https://m.stock.naver.com/domestic/stock/241790/total"" target=""_blank"">Naver Mobile</a>"
011070,LG이노텍,,72.53541666666666,63.10833333333334,56.99166666666667,79.70833333333333,90.33333333333333,242500.0,18.38,13193.0,57393.0,-54.96249278707444,,"<a href=""https://m.stock.naver.com/domestic/stock/011070/total"" target=""_blank"">Naver Mobile</a>"
060570,드림어스컴퍼니,,72.53333333333333,66.4,47.75,84.35000000000001,91.63333333333333,1402.0,,-155.0,1039.0,-27.173913043478258,,"<a href=""https://m.stock.naver.com/domestic/stock/060570/total"" target=""_blank"">Naver Mobile</a>"
002200,한국수출포장,,72.52708333333334,58.40833333333334,54.883333333333326,94.58333333333333,82.23333333333333,3235.0,,-55.0,1294.0,-123.91304347826086,,"<a href=""https://m.stock.naver.com/domestic/stock/002200/total"" target=""_blank"">Naver Mobile</a>"
131970,두산테스나,,72.52291666666666,68.93333333333332,71.525,73.90833333333333,75.72500000000001,62700.0,,-721.0,12118.0,-129.14046121593293,,"<a href=""https://m.stock.naver.com/domestic/stock/131970/total"" target=""_blank"">Naver Mobile</a>"
004360,세방,,72.51458333333333,64.29166666666667,57.26666666666667,83.95833333333333,84.54166666666667,15350.0,5.99,2563.0,2934.0,-37.67195767195767,,"<a href=""https://m.stock.naver.com/domestic/stock/004360/total"" target=""_blank"">Naver Mobile</a>"
357550,석경에이티,,72.50833333333333,73.77499999999999,82.11666666666666,86.39999999999999,47.74166666666667,56700.0,70.09,809.0,3093.0,25.71428571428571,2.7257222222222226,"<a href=""https://m.stock.naver.com/domestic/stock/357550/total"" target=""_blank"">Naver Mobile</a>"
105630,한세실업,,72.48333333333332,65.00833333333334,63.025,84.05,77.85,12660.0,15.29,828.0,5064.0,-64.94192185850054,,"<a href=""https://m.stock.naver.com/domestic/stock/105630/total"" target=""_blank"">Naver Mobile</a>"
450950,아스테라시스,,72.46875,50.0,87.6,95.675,56.6,14400.0,56.69,254.0,5401.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/450950/total"" target=""_blank"">Naver Mobile</a>"
900110,이스트아시아홀딩스,,72.46458333333334,81.8,57.08333333333334,96.75833333333333,54.21666666666667,976.0,3.44,284.0,257.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/900110/total"" target=""_blank"">Naver Mobile</a>"
243070,휴온스,,72.45416666666667,70.84166666666667,62.40833333333333,92.94166666666666,63.62499999999999,28200.0,9.45,2984.0,3378.0,0.5633802816901409,16.77375,"<a href=""https://m.stock.naver.com/domestic/stock/243070/total"" target=""_blank"">Naver Mobile</a>"
042510,라온시큐어,,72.45208333333333,77.06666666666668,62.525,66.54166666666666,83.675,9240.0,24.13,383.0,1035.0,138.88888888888889,0.173736,"<a href=""https://m.stock.naver.com/domestic/stock/042510/total"" target=""_blank"">Naver Mobile</a>"
079900,전진건설로봇,,72.4425,50.0,79.5,95.52000000000001,64.75,61900.0,27.97,2213.0,9033.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/079900/total"" target=""_blank"">Naver Mobile</a>"
041020,폴라리스오피스,,72.42750000000001,77.08333333333333,56.85833333333333,82.10833333333335,73.66,4470.0,41.01,109.0,2223.0,92.85714285714286,0.4416461538461538,"<a href=""https://m.stock.naver.com/domestic/stock/041020/total"" target=""_blank"">Naver Mobile</a>"
009970,영원무역홀딩스,,72.41458333333333,66.34166666666667,73.73333333333333,98.78333333333332,50.79999999999999,233000.0,9.76,23877.0,31453.0,-4.108779190067987,,"<a href=""https://m.stock.naver.com/domestic/stock/009970/total"" target=""_blank"">Naver Mobile</a>"
468760,유진스팩10호,,72.41,100.0,61.54,78.1,50.0,2115.0,62.21,34.0,90.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/468760/total"" target=""_blank"">Naver Mobile</a>"
065680,우주일렉트로,,72.40416666666667,71.16666666666667,63.81666666666666,87.65833333333332,66.975,32400.0,13.04,2485.0,2994.0,62.93706293706294,0.20719111111111108,"<a href=""https://m.stock.naver.com/domestic/stock/065680/total"" target=""_blank"">Naver Mobile</a>"
006040,동원산업,,72.39999999999999,73.46666666666667,54.42499999999999,79.36666666666667,82.34166666666665,44300.0,5.96,7429.0,19558.0,433.80530973451323,0.01373888208894329,"<a href=""https://m.stock.naver.com/domestic/stock/006040/total"" target=""_blank"">Naver Mobile</a>"
048870,시너지이노베이션,,72.3875,79.875,74.675,79.3,55.70000000000001,2385.0,18.07,132.0,2101.0,79.36507936507937,0.227682,"<a href=""https://m.stock.naver.com/domestic/stock/048870/total"" target=""_blank"">Naver Mobile</a>"
248070,솔루엠,,72.38541666666667,72.275,61.89166666666667,77.51666666666667,77.85833333333333,17700.0,43.7,405.0,8463.0,-53.6036036036036,,"<a href=""https://m.stock.naver.com/domestic/stock/248070/total"" target=""_blank"">Naver Mobile</a>"
455250,KB제25호스팩,,72.38333333333333,94.5,61.96666666666667,83.06666666666666,50.0,,,,,,,"<a href=""https://m.stock.naver.com/domestic/stock/455250/total"" target=""_blank"">Naver Mobile</a>"
089470,HDC현대EP,,72.38125,68.86666666666666,52.025,87.64999999999999,80.98333333333333,6090.0,6.16,989.0,1943.0,13.432835820895523,0.45857777777777775,"<a href=""https://m.stock.naver.com/domestic/stock/089470/total"" target=""_blank"">Naver Mobile</a>"
100090,SK오션플랜트,,72.37291666666668,74.48333333333335,55.583333333333336,73.26666666666667,86.15833333333335,17930.0,43.63,411.0,11202.0,-5.405405405405405,,"<a href=""https://m.stock.naver.com/domestic/stock/100090/total"" target=""_blank"">Naver Mobile</a>"
000700,유수홀딩스,,72.36041666666668,65.06666666666668,56.40833333333333,89.13333333333337,78.83333333333333,6610.0,11.15,593.0,1721.0,78.16091954022988,0.1426544117647059,"<a href=""https://m.stock.naver.com/domestic/stock/000700/total"" target=""_blank"">Naver Mobile</a>"
017960,한국카본,,72.35208333333334,83.55833333333334,54.083333333333336,78.65833333333332,73.10833333333335,34900.0,27.35,1276.0,18116.0,1744.4444444444443,0.015678343949044587,"<a href=""https://m.stock.naver.com/domestic/stock/017960/total"" target=""_blank"">Naver Mobile</a>"
123700,SJM,,72.35,79.99166666666667,61.925000000000004,98.54999999999997,48.93333333333333,3735.0,2.69,1386.0,583.0,76.22950819672131,0.035288172043010754,"<a href=""https://m.stock.naver.com/domestic/stock/123700/total"" target=""_blank"">Naver Mobile</a>"
211270,AP위성,,72.32708333333333,74.64166666666667,68.49166666666666,74.61666666666666,71.55833333333332,19030.0,,-15.0,2870.0,-101.0204081632653,,"<a href=""https://m.stock.naver.com/domestic/stock/211270/total"" target=""_blank"">Naver Mobile</a>"
006910,보성파워텍,,72.325,82.95833333333333,55.416666666666664,92.875,58.04999999999999,9180.0,21.6,425.0,4510.0,574.1935483870968,0.03761797752808989,"<a href=""https://m.stock.naver.com/domestic/stock/006910/total"" target=""_blank"">Naver Mobile</a>"
053350,이니텍,,72.31458333333333,66.26666666666667,51.099999999999994,94.48333333333333,77.40833333333333,3740.0,3.7,1010.0,861.0,1438.4615384615386,0.002572192513368984,"<a href=""https://m.stock.naver.com/domestic/stock/053350/total"" target=""_blank"">Naver Mobile</a>"
033130,디지틀조선,,72.30833333333334,65.15833333333335,63.42499999999999,92.26666666666665,68.38333333333334,2035.0,17.39,117.0,755.0,62.96296296296296,0.2761941176470588,"<a href=""https://m.stock.naver.com/domestic/stock/033130/total"" target=""_blank"">Naver Mobile</a>"
126700,하이비젼시스템,,72.30416666666667,71.19166666666666,73.60000000000001,91.72500000000002,52.70000000000001,18250.0,,-115.0,2727.0,-104.47368421052632,,"<a href=""https://m.stock.naver.com/domestic/stock/126700/total"" target=""_blank"">Naver Mobile</a>"
256150,한독크린텍,,72.29374999999999,60.724999999999994,59.85833333333333,98.79999999999997,69.79166666666667,5300.0,14.97,354.0,445.0,-32.55813953488372,,"<a href=""https://m.stock.naver.com/domestic/stock/256150/total"" target=""_blank"">Naver Mobile</a>"
075580,세진중공업,,72.27916666666667,78.63333333333334,65.02499999999999,64.95,80.50833333333333,18030.0,26.02,693.0,1250.0,328.2608695652174,0.07926622516556292,"<a href=""https://m.stock.naver.com/domestic/stock/075580/total"" target=""_blank"">Naver Mobile</a>"
084010,대한제강,,72.26041666666667,51.833333333333336,58.00833333333333,94.33333333333333,84.86666666666667,13650.0,16.61,822.0,4692.0,-50.08665511265165,,"<a href=""https://m.stock.naver.com/domestic/stock/084010/total"" target=""_blank"">Naver Mobile</a>"
145720,덴티움,,72.25833333333333,71.05,80.49166666666666,87.18333333333332,50.30833333333334,49400.0,12.99,3804.0,5468.0,-50.9895227008149,,"<a href=""https://m.stock.naver.com/domestic/stock/145720/total"" target=""_blank"">Naver Mobile</a>"
017650,대림제지,,72.25625,56.51666666666668,68.29166666666667,98.76666666666665,65.45,9820.0,6.53,1503.0,863.0,-40.78947368421053,,"<a href=""https://m.stock.naver.com/domestic/stock/017650/total"" target=""_blank"">Naver Mobile</a>"
079170,한창산업,,72.25208333333333,75.49166666666666,64.09166666666667,87.925,61.5,6450.0,4.94,1305.0,335.0,-12.162162162162163,,"<a href=""https://m.stock.naver.com/domestic/stock/079170/total"" target=""_blank"">Naver Mobile</a>"
333620,엔시스,,72.21666666666665,70.08333333333333,63.15833333333333,82.28333333333332,73.34166666666665,6370.0,,-59.0,672.0,-108.0,,"<a href=""https://m.stock.naver.com/domestic/stock/333620/total"" target=""_blank"">Naver Mobile</a>"
007340,DN오토모티브,,72.21458333333334,77.73333333333333,71.00833333333334,75.2,64.91666666666667,32800.0,7.75,4230.0,19192.0,-17.11140760507005,,"<a href=""https://m.stock.naver.com/domestic/stock/007340/total"" target=""_blank"">Naver Mobile</a>"
011780,금호석유화학,,72.21458333333332,54.041666666666664,60.54999999999999,92.375,81.89166666666667,144200.0,12.28,11743.0,37538.0,-7.728706624605679,,"<a href=""https://m.stock.naver.com/domestic/stock/011780/total"" target=""_blank"">Naver Mobile</a>"
319660,피에스케이,,72.20625,66.73333333333333,79.35000000000001,89.91666666666667,52.824999999999996,57900.0,22.49,2574.0,16772.0,-2.3959646910466583,,"<a href=""https://m.stock.naver.com/domestic/stock/319660/total"" target=""_blank"">Naver Mobile</a>"
145990,삼양사,,72.20416666666668,74.40833333333335,56.38333333333333,82.54166666666667,75.48333333333333,51000.0,4.98,10237.0,5260.0,-9.294605809128631,,"<a href=""https://m.stock.naver.com/domestic/stock/145990/total"" target=""_blank"">Naver Mobile</a>"
080530,코디,,72.19375,85.83333333333331,46.833333333333336,75.58333333333333,80.525,1025.0,18.3,56.0,569.0,143.33333333333334,0.12767441860465115,"<a href=""https://m.stock.naver.com/domestic/stock/080530/total"" target=""_blank"">Naver Mobile</a>"
004710,한솔테크닉스,,72.18958333333335,72.2,55.15833333333334,73.55000000000001,87.85000000000001,5880.0,13.67,430.0,1888.0,36.633663366336634,0.37315405405405405,"<a href=""https://m.stock.naver.com/domestic/stock/004710/total"" target=""_blank"">Naver Mobile</a>"
000970,한국주철관,,72.18958333333333,60.958333333333336,55.35,97.07499999999999,75.375,6970.0,10.58,659.0,1589.0,-14.857142857142858,,"<a href=""https://m.stock.naver.com/domestic/stock/000970/total"" target=""_blank"">Naver Mobile</a>"
057050,현대홈쇼핑,,72.18541666666667,76.39999999999999,53.56666666666667,93.58333333333333,65.19166666666666,79300.0,11.48,6907.0,9516.0,-44.99004644990047,,"<a href=""https://m.stock.naver.com/domestic/stock/057050/total"" target=""_blank"">Naver Mobile</a>"
232680,라온테크,,72.16666666666666,69.79166666666667,71.10000000000001,87.80833333333332,59.96666666666667,17070.0,58.86,290.0,2222.0,-32.075471698113205,,"<a href=""https://m.stock.naver.com/domestic/stock/232680/total"" target=""_blank"">Naver Mobile</a>"
298040,효성중공업,,72.14375,92.93333333333332,62.875,60.475,72.29166666666667,2384000.0,50.99,46753.0,222297.0,177.88400254939452,0.28664747402364743,"<a href=""https://m.stock.naver.com/domestic/stock/298040/total"" target=""_blank"">Naver Mobile</a>"
475560,더본코리아,,72.1375,50.0,49.6,93.25,95.7,24000.0,9.26,2591.0,3559.0,,,"<a href=""https://m.stock.naver.com/domestic/stock/475560/total"" target=""_blank"">Naver Mobile</a>"
256840,한국비엔씨,,72.13333333333334,88.36666666666667,63.28333333333333,80.76666666666667,56.116666666666674,4720.0,23.37,202.0,3228.0,-8.0,,"<a href=""https://m.stock.naver.com/domestic/stock/256840/total"" target=""_blank"">Naver Mobile</a>"
033320,제이씨현시스템,,72.12916666666668,75.90833333333333,48.05833333333334,85.74166666666667,78.80833333333335,4155.0,15.28,272.0,794.0,5300.0,0.002883018867924528,"<a href=""https://m.stock.naver.com/domestic/stock/033320/total"" target=""_blank"">Naver Mobile</a>"
234690,녹십자웰빙,,72.10416666666666,84.375,63.53333333333331,87.50833333333333,53.0,9320.0,16.98,549.0,1655.0,29.333333333333332,0.5788636363636364,"<a href=""https://m.stock.naver.com/domestic/stock/234690/total"" target=""_blank"">Naver Mobile</a>"
054540,삼영엠텍,,72.09583333333333,88.56666666666666,56.76666666666666,81.63333333333334,61.41666666666666,13320.0,20.21,659.0,1732.0,26.865671641791046,0.7522611111111112,"<a href=""https://m.stock.naver.com/domestic/stock/054540/total"" target=""_blank"">Naver Mobile</a>"
002920,유성기업,,72.08333333333334,67.72500000000001,51.35833333333333,90.85000000000002,78.4,2230.0,22.99,97.0,579.0,115.527950310559,0.19899946236559138,"<a href=""https://m.stock.naver.com/domestic/stock/002920/total"" target=""_blank"">Naver Mobile</a>"
013310,아진산업,,72.07708333333333,78.29166666666667,60.833333333333336,65.71666666666667,83.46666666666665,3450.0,8.18,422.0,1339.0,-39.25925925925926,,"<a href=""https://m.stock.naver.com/domestic/stock/013310/total"" target=""_blank"">Naver Mobile</a>"
039740,한국정보공학,,72.07291666666666,75.61666666666666,50.525000000000006,79.43333333333334,82.71666666666667,3290.0,7.23,455.0,264.0,42.30769230769231,0.1708909090909091,"<a href=""https://m.stock.naver.com/domestic/stock/039740/total"" target=""_blank"">Naver Mobile</a>"
145270,케이탑리츠,,72.06458333333333,62.074999999999996,88.55833333333332,62.71666666666667,74.90833333333333,915.0,,,440.0,-61.34453781512605,,"<a href=""https://m.stock.naver.com/domestic/stock/145270/total"" target=""_blank"">Naver Mobile</a>"
085670,뉴프렉스,,72.05416666666667,67.6,63.37500000000001,72.825,84.41666666666667,6150.0,16.58,371.0,1504.0,-38.095238095238095,,"<a href=""https://m.stock.naver.com/domestic/stock/085670/total"" target=""_blank"">Naver Mobile</a>"
378850,화승알앤에이,,72.05416666666667,77.95,62.08333333333334,62.25000000000001,85.93333333333334,3600.0,2.56,1405.0,684.0,23.61111111111111,0.10842352941176471,"<a href=""https://m.stock.naver.com/domestic/stock/378850/total"" target=""_blank"">Naver Mobile</a>"
012280,영화금속,,72.05208333333334,86.94166666666666,55.44166666666667,66.18333333333332,79.64166666666668,982.0,4.23,232.0,507.0,46.913580246913575,0.09016578947368423,"<a href=""https://m.stock.naver.com/domestic/stock/012280/total"" target=""_blank"">Naver Mobile</a>"
007120,미래아이앤지,,72.02916666666667,74.575,62.85,73.625,77.06666666666666,1182.0,,-435.0,341.0,-19.047619047619047,,"<a href=""https://m.stock.naver.com/domestic/stock/007120/total"" target=""_blank"">Naver Mobile</a>"
009180,한솔로지스틱스,,72.01041666666667,54.30833333333334,57.708333333333336,83.14166666666667,92.88333333333334,2945.0,6.9,427.0,829.0,7.079646017699115,0.974625,"<a href=""https://m.stock.naver.com/domestic/stock/009180/total"" target=""_blank"">Naver Mobile</a>"
048470,대동스틸,,71.98125,73.44999999999999,40.74166666666667,86.1416666666667,87.59166666666665,3405.0,19.57,174.0,340.0,156.66666666666666,0.12491489361702128,"<a href=""https://m.stock.naver.com/domestic/stock/048470/total"" target=""_blank"">Naver Mobile</a>"
272110,케이엔제이,,71.98125,77.925,80.40833333333333,78.15,51.44166666666667,31650.0,14.92,2121.0,2540.0,113.75,0.13116483516483515,"<a href=""https://m.stock.naver.com/domestic/stock/272110/total"" target=""_blank"">Naver Mobile</a>"
