Symbol,Name,Error,TotalScore,Growth,Profitability,Stability,Momentum,Price,MarketCap,EPS,PreviousEPS,LatestQuarterEPS,PreviousQuarterEPS,SameQuarterLastYearEPS,EPS_Growth,PreviousQuarterEPSGrowth,SameQuarterLastYearEPSGrowth,LatestBPS,PER,PBR,ROE,PEG,Raw_Adjusted_Growth,Adjusted_EPS_Growth,Raw_PEG,Adjusted_PEG,EPS_Base_Flag,Links
000590,CS홀딩스,,62.072916666666664,43.90833333333333,66.66666666666667,90.21666666666665,47.5,76000.0,877.0,15953.0,26813.0,6029.0,3787.0,5043.0,-40.50274120762317,59.202534988117236,19.551854055125915,348676.0,4.763994233059613,0.21796739666624604,4.575307735548188,,-40.50274120762317,-40.50274120762317,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/000590/total"" target=""_blank"">Naver Mobile</a>"
108320,LX세미콘,,62.06041666666667,35.53333333333333,54.725,87.80833333333334,70.175,60000.0,9759.0,2981.0,8349.0,690.0,1160.0,2789.0,-64.29512516469038,-40.51724137931034,-75.2599498027967,68480.0,20.127474002012747,0.8761682242990654,4.353095794392523,,-64.29512516469038,-64.29512516469038,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/108320/total"" target=""_blank"">Naver Mobile</a>"
016590,신대양제지,,62.06041666666667,37.19166666666667,50.541666666666664,86.11666666666667,74.39166666666667,11410.0,4598.0,619.0,724.0,226.0,31.0,172.0,-14.502762430939226,629.0322580645161,31.3953488372093,17926.0,18.432956381260098,0.6365056342742386,3.4530849046078322,,-14.502762430939226,-14.502762430939226,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/016590/total"" target=""_blank"">Naver Mobile</a>"
078930,GS,,62.025,38.233333333333334,53.50833333333333,73.39166666666667,82.96666666666667,77300.0,71824.0,14177.0,4435.0,7783.0,2607.0,2203.0,219.66178128523111,198.54238588415805,253.29096686336814,213245.0,5.452493475347394,0.3624938451077399,6.648221529226945,0.024822221887872812,219.66178128523111,219.66178128523111,0.024822221887872812,0.024822221887872812,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/078930/total"" target=""_blank"">Naver Mobile</a>"
017390,서울가스,,62.01875,48.51666666666667,37.391666666666666,76.06666666666666,86.10000000000001,63000.0,3118.0,5492.0,6405.0,4360.0,1166.0,5118.0,-14.254488680718188,273.9279588336192,-14.810472840953498,229689.0,11.471230881281864,0.27428392304376786,2.391059214851386,,-14.254488680718188,-14.254488680718188,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/017390/total"" target=""_blank"">Naver Mobile</a>"
180640,한진칼,,62.008333333333326,45.86666666666667,77.825,58.19166666666666,66.14999999999999,119200.0,79581.0,2508.0,6876.0,1257.0,737.0,1071.0,-63.525305410122165,70.5563093622795,17.366946778711483,52477.0,47.52791068580542,2.271471311241115,4.779236617946911,,-63.525305410122165,-63.525305410122165,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/180640/total"" target=""_blank"">Naver Mobile</a>"
069730,DSR제강,,61.97291666666667,43.525,57.89166666666667,88.26666666666667,58.208333333333336,5180.0,746.0,1914.0,-1953.0,626.0,459.0,425.0,198.0030721966206,36.38344226579521,47.294117647058826,13253.0,2.7063740856844305,0.39085490077718255,14.442013129102845,0.013668343908305385,198.0030721966206,198.0030721966206,0.013668343908305385,0.013668343908305385,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/069730/total"" target=""_blank"">Naver Mobile</a>"
090080,평화산업,,61.954166666666666,58.0,47.73333333333333,54.64166666666667,87.44166666666666,959.0,527.0,414.0,77.0,155.0,166.0,26.0,437.6623376623376,-6.626506024096386,496.1538461538462,1288.0,2.316425120772947,0.7445652173913043,32.142857142857146,0.005292722086039078,437.6623376623376,437.6623376623376,0.005292722086039078,0.005292722086039078,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/090080/total"" target=""_blank"">Naver Mobile</a>"
090460,비에이치,,61.943749999999994,38.25,49.458333333333336,76.29166666666667,83.77499999999999,33150.0,11175.0,2423.0,810.0,663.0,574.0,-839.0,199.1358024691358,15.505226480836237,179.02264600715137,24473.0,13.681386710689228,1.354553998283823,9.900706901483266,0.06870380183297133,199.1358024691358,199.1358024691358,0.06870380183297133,0.06870380183297133,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/090460/total"" target=""_blank"">Naver Mobile</a>"
000430,대원강업,,61.93541666666667,56.708333333333336,43.55833333333334,71.375,76.10000000000001,4675.0,2898.0,866.0,381.0,474.0,363.0,194.0,127.2965879265092,30.57851239669421,144.3298969072165,12222.0,5.3983833718244805,0.3825069546719031,7.085583374243168,0.04240791885907478,127.2965879265092,127.2965879265092,0.04240791885907478,0.04240791885907478,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/000430/total"" target=""_blank"">Naver Mobile</a>"
010100,한국무브넥스,,61.922916666666666,46.14166666666667,45.76666666666667,71.11666666666666,84.66666666666667,5100.0,1553.0,526.0,1506.0,288.0,37.0,447.0,-65.07304116865869,678.3783783783784,-35.57046979865772,14872.0,9.695817490494296,0.342926304464766,3.5368477676169983,,-65.07304116865869,-65.07304116865869,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/010100/total"" target=""_blank"">Naver Mobile</a>"
028260,삼성물산,,61.860416666666666,44.98333333333333,51.05833333333334,85.31666666666666,66.08333333333333,396500.0,643000.0,15728.0,13782.0,5206.0,4854.0,4519.0,14.119866492526484,7.251751133086115,15.202478424430183,432363.0,25.209816887080365,0.9170534944016949,3.6376840756493967,1.7854146779945612,14.119866492526484,14.119866492526484,1.7854146779945612,1.7854146779945612,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/028260/total"" target=""_blank"">Naver Mobile</a>"
002790,아모레퍼시픽홀딩스,,61.82708333333333,53.699999999999996,49.90833333333333,90.09166666666665,53.60833333333333,25600.0,19573.0,1590.0,3518.0,736.0,39.0,769.0,-54.80386583285958,1787.1794871794873,-4.291287386215865,94991.0,16.10062893081761,0.269499215715173,1.6738427851059574,,-54.80386583285958,-54.80386583285958,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/002790/total"" target=""_blank"">Naver Mobile</a>"
057050,현대홈쇼핑,,61.824999999999996,53.93333333333334,44.75833333333333,87.77499999999999,60.833333333333336,86400.0,1368.0,8889.0,6942.0,3077.0,1894.0,2438.0,28.0466724286949,62.46040126715945,26.210008203445444,312733.0,9.719878501518732,0.2762740100980709,2.842360735835361,0.34656084518512087,28.0466724286949,28.0466724286949,0.34656084518512087,0.34656084518512087,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/057050/total"" target=""_blank"">Naver Mobile</a>"
008040,사조동아원,,61.82291666666667,51.35,49.93333333333334,72.95,73.05833333333334,1049.0,1481.0,-990.0,159.0,35.0,-1163.0,53.0,-722.6415094339623,103.00945829750646,-33.9622641509434,905.0,,1.1591160220994474,-109.39226519337018,,-722.6415094339623,-722.6415094339623,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/008040/total"" target=""_blank"">Naver Mobile</a>"
010620,HD현대미포,,61.787499999999994,59.81666666666666,39.36666666666667,59.13333333333333,88.83333333333333,,,,,,,,,,,,,,,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/010620/total"" target=""_blank"">Naver Mobile</a>"
033530,SJG세종,,61.76875,55.9,44.93333333333334,68.73333333333333,77.50833333333334,7720.0,2148.0,3046.0,1476.0,1380.0,25.0,805.0,106.36856368563686,5420.0,71.42857142857143,20699.0,2.5344714379514115,0.3729648775303155,14.715686748152084,0.023827260142778875,106.36856368563686,106.36856368563686,0.023827260142778875,0.023827260142778875,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/033530/total"" target=""_blank"">Naver Mobile</a>"
027410,BGF,,61.74583333333334,48.75,58.49166666666667,89.0,50.74166666666667,4975.0,4762.0,668.0,909.0,102.0,137.0,52.0,-26.512651265126514,-25.547445255474454,96.15384615384616,21109.0,7.447604790419161,0.2356814628831304,3.164526979013691,,-26.512651265126514,-26.512651265126514,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/027410/total"" target=""_blank"">Naver Mobile</a>"
348950,제이알글로벌리츠,,61.71979166666667,55.3125,80.05,66.375,45.14166666666667,1182.0,2333.0,240.0,211.0,33.0,109.0,54.0,13.744075829383887,-69.72477064220183,-38.88888888888889,4167.0,4.925,0.2836573074154068,5.759539236861051,0.3583362068965517,13.744075829383887,13.744075829383887,0.3583362068965517,0.3583362068965517,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/348950/total"" target=""_blank"">Naver Mobile</a>"
010130,고려아연,,61.702083333333334,52.800000000000004,47.21666666666667,79.925,66.86666666666666,1426000.0,297649.0,46333.0,11815.0,16988.0,10024.0,7786.0,292.1540414727042,69.4732641660016,118.18648856922682,548997.0,30.777199835970045,2.59746410271823,8.439572529540234,0.10534579525522512,292.1540414727042,292.1540414727042,0.10534579525522512,0.10534579525522512,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/010130/total"" target=""_blank"">Naver Mobile</a>"
005740,크라운해태홀딩스,,61.681250000000006,51.5,45.458333333333336,67.89166666666667,81.875,7150.0,1062.0,1146.0,1554.0,379.0,288.0,466.0,-26.254826254826252,31.59722222222222,-18.669527896995707,41146.0,6.239092495636998,0.1737714480143878,2.785203908034803,,-26.254826254826252,-26.254826254826252,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/005740/total"" target=""_blank"">Naver Mobile</a>"
009240,한샘,,61.681250000000006,46.86666666666667,45.175000000000004,61.791666666666664,92.89166666666667,35450.0,8343.0,1671.0,4769.0,112.0,195.0,408.0,-64.96120780037744,-42.56410256410256,-72.54901960784314,17123.0,21.214841412327946,2.070314781288326,9.758803947906324,,-64.96120780037744,-64.96120780037744,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/009240/total"" target=""_blank"">Naver Mobile</a>"
083420,그린케미칼,,61.68124999999999,48.5,43.541666666666664,73.05,81.63333333333334,5390.0,1294.0,471.0,312.0,122.0,128.0,53.0,50.96153846153846,-4.6875,130.18867924528303,5311.0,11.443736730360934,1.014874788175485,8.868386367915647,0.22455634338821456,50.96153846153846,50.96153846153846,0.22455634338821456,0.22455634338821456,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/083420/total"" target=""_blank"">Naver Mobile</a>"
011210,현대위아,,61.67708333333333,46.09166666666667,41.44166666666667,81.78333333333333,77.39166666666667,92300.0,25101.0,1287.0,6638.0,1167.0,251.0,3521.0,-80.61163000903888,364.9402390438247,-66.85600681624538,152496.0,71.71717171717172,0.6052617773580946,0.8439565627950898,,-80.61163000903888,-80.61163000903888,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/011210/total"" target=""_blank"">Naver Mobile</a>"
011760,현대코퍼레이션,,61.67708333333333,51.84166666666667,45.88333333333333,62.208333333333336,86.77499999999999,27950.0,3697.0,5594.0,8330.0,837.0,2020.0,1804.0,-32.84513805522209,-58.56435643564356,-53.60310421286031,54719.0,4.9964247407937075,0.5107914983826459,10.223140042763939,,-32.84513805522209,-32.84513805522209,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/011760/total"" target=""_blank"">Naver Mobile</a>"
107590,미원홀딩스,,61.66041666666668,47.550000000000004,48.59166666666667,76.58333333333333,73.91666666666667,58900.0,1366.0,13083.0,10581.0,5855.0,898.0,4052.0,23.646158208108876,552.0044543429843,44.49654491609082,147446.0,4.502025529312848,0.399468279912646,8.873078957720114,0.1903914153703407,23.646158208108876,23.646158208108876,0.1903914153703407,0.1903914153703407,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/107590/total"" target=""_blank"">Naver Mobile</a>"
004150,한솔홀딩스,,61.65625,47.074999999999996,41.99166666666667,80.23333333333333,77.325,3700.0,1518.0,122.0,47.0,231.0,-475.0,95.0,159.5744680851064,148.63157894736844,143.1578947368421,15901.0,30.327868852459016,0.23268976793912333,0.7672473429344067,0.19005464480874315,159.5744680851064,159.5744680851064,0.19005464480874315,0.19005464480874315,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/004150/total"" target=""_blank"">Naver Mobile</a>"
000640,동아쏘시오홀딩스,,61.65416666666667,58.68333333333334,52.44166666666666,66.375,69.11666666666666,95200.0,6409.0,13918.0,10108.0,3065.0,-1704.0,2655.0,37.692916501780765,279.87089201877933,15.44256120527307,175360.0,6.840063227475212,0.5428832116788321,7.936815693430657,0.18146813412944737,37.692916501780765,37.692916501780765,0.18146813412944737,0.18146813412944737,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/000640/total"" target=""_blank"">Naver Mobile</a>"
009070,KCTC,,61.6375,54.01666666666667,44.39166666666667,65.175,82.96666666666667,5260.0,1578.0,838.0,982.0,267.0,33.0,135.0,-14.663951120162933,709.0909090909091,97.77777777777777,11453.0,6.276849642004773,0.4592683139788702,7.31686021129835,,-14.663951120162933,-14.663951120162933,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/009070/total"" target=""_blank"">Naver Mobile</a>"
004970,신라교역,,61.62916666666666,42.55833333333333,46.25,82.02499999999999,75.68333333333334,9300.0,1488.0,948.0,1075.0,725.0,795.0,67.0,-11.813953488372093,-8.80503144654088,982.089552238806,38011.0,9.810126582278482,0.24466601773170923,2.4940148904264556,,-11.813953488372093,-11.813953488372093,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/004970/total"" target=""_blank"">Naver Mobile</a>"
078000,텔코웨어,,61.58125,50.10833333333333,53.925000000000004,76.84166666666667,65.45,15200.0,1404.0,1354.0,573.0,566.0,750.0,-120.0,136.30017452006982,-24.53333333333333,571.6666666666666,12338.0,11.225997045790251,1.2319662830280433,10.974225968552439,0.08236230867141886,136.30017452006982,136.30017452006982,0.08236230867141886,0.08236230867141886,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/078000/total"" target=""_blank"">Naver Mobile</a>"
069620,대웅제약,,61.552083333333336,54.23333333333333,54.26666666666667,74.425,63.28333333333333,142000.0,16453.0,17250.0,3322.0,2235.0,7754.0,1890.0,419.26550270921126,-71.17616713954088,18.253968253968253,99617.0,8.231884057971014,1.4254595099230052,17.31632151138862,0.019634060052110647,419.26550270921126,419.26550270921126,0.019634060052110647,0.019634060052110647,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/069620/total"" target=""_blank"">Naver Mobile</a>"
010580,에스엠벡셀,,61.47916666666667,43.300000000000004,38.425000000000004,78.88333333333334,85.30833333333334,2055.0,2286.0,11.0,8.0,4.0,-1.0,7.0,37.5,500.0,-42.857142857142854,634.0,186.8181818181818,3.2413249211356465,1.7350157728706623,4.9818181818181815,37.5,37.5,4.9818181818181815,4.9818181818181815,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/010580/total"" target=""_blank"">Naver Mobile</a>"
013570,디와이,,61.47500000000001,51.65,39.65833333333333,79.8,74.79166666666667,4750.0,1250.0,336.0,965.0,95.0,-70.0,293.0,-65.18134715025907,235.71428571428572,-67.57679180887372,23552.0,14.136904761904763,0.20168138586956522,1.4266304347826086,,-65.18134715025907,-65.18134715025907,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/013570/total"" target=""_blank"">Naver Mobile</a>"
112610,씨에스윈드,,61.46666666666667,64.69166666666666,51.416666666666664,64.51666666666667,65.24166666666666,52800.0,22266.0,-406.0,6546.0,1021.0,-3657.0,2250.0,-106.20226092270089,127.91905933825541,-54.62222222222223,29804.0,,1.771574285330828,-1.3622332572809017,,-106.20226092270089,-106.20226092270089,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/112610/total"" target=""_blank"">Naver Mobile</a>"
003920,남양유업,,61.45625000000001,55.76666666666667,34.65833333333333,80.23333333333333,75.16666666666667,50400.0,3024.0,2034.0,1174.0,1052.0,493.0,203.0,73.25383304940375,113.38742393509126,418.2266009852217,156734.0,24.778761061946902,0.32156392359028674,1.2977401202036571,0.3382589010084379,73.25383304940375,73.25383304940375,0.3382589010084379,0.3382589010084379,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/003920/total"" target=""_blank"">Naver Mobile</a>"
272210,한화시스템,,61.385416666666664,59.974999999999994,51.666666666666664,71.55833333333334,62.34166666666667,104300.0,197043.0,792.0,2331.0,-291.0,63.0,200.0,-66.02316602316603,-561.9047619047618,-245.5,26693.0,131.6919191919192,3.9073914509421948,2.9670700183568726,,-66.02316602316603,-66.02316602316603,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/272210/total"" target=""_blank"">Naver Mobile</a>"
009770,삼정펄프,,61.36666666666666,40.875,53.73333333333333,80.08333333333333,70.77499999999999,29450.0,736.0,3297.0,11001.0,-6389.0,1371.0,2871.0,-70.02999727297518,-566.0102115244348,-322.53570184604666,107431.0,8.932362754018804,0.2741294412227383,3.0689465796650874,,-70.02999727297518,-70.02999727297518,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/009770/total"" target=""_blank"">Naver Mobile</a>"
117580,대성에너지,,61.33125,50.09166666666667,41.891666666666666,65.14999999999999,88.19166666666666,8150.0,2241.0,837.0,722.0,702.0,182.0,760.0,15.927977839335181,285.7142857142857,-7.631578947368421,13026.0,9.73715651135006,0.6256717334561646,6.425610317825886,0.6113240870604124,15.927977839335181,15.927977839335181,0.6113240870604124,0.6113240870604124,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/117580/total"" target=""_blank"">Naver Mobile</a>"
092230,KPX홀딩스,,61.25416666666666,45.80833333333334,49.791666666666664,80.72500000000001,68.69166666666666,85200.0,3599.0,27352.0,11848.0,5250.0,5065.0,-3329.0,130.85752869682648,3.652517275419546,257.7050165214779,395104.0,3.1149458906112897,0.2156394265813558,6.922734267433385,0.023804101465404126,130.85752869682648,130.85752869682648,0.023804101465404126,0.023804101465404126,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/092230/total"" target=""_blank"">Naver Mobile</a>"
002310,아세아제지,,61.25208333333333,32.708333333333336,48.800000000000004,91.81666666666666,71.68333333333334,8500.0,3353.0,652.0,566.0,205.0,86.0,304.0,15.19434628975265,138.37209302325581,-32.56578947368421,21360.0,13.036809815950921,0.397940074906367,3.052434456928839,0.8580039948637467,15.19434628975265,15.19434628975265,0.8580039948637467,0.8580039948637467,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/002310/total"" target=""_blank"">Naver Mobile</a>"
006040,동원산업,,61.19166666666667,47.475,46.06666666666666,74.50833333333334,76.71666666666667,38100.0,16820.0,9345.0,1647.0,2513.0,2720.0,1483.0,467.3952641165756,-7.610294117647058,69.45380984490896,87279.0,4.077046548956662,0.4365311243254391,10.707042931289314,0.008722909413005483,467.3952641165756,467.3952641165756,0.008722909413005483,0.008722909413005483,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/006040/total"" target=""_blank"">Naver Mobile</a>"
0030R0,대신밸류리츠,,61.1625,50.0,76.6,70.55000000000001,47.5,4200.0,2511.0,,,35.0,35.0,,,0.0,,4855.0,,0.8650875386199794,,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/0030R0/total"" target=""_blank"">Naver Mobile</a>"
005750,대림바스,,61.15208333333333,65.575,46.25833333333333,69.41666666666667,63.35833333333333,5130.0,855.0,890.0,385.0,241.0,114.0,154.0,131.1688311688312,111.40350877192982,56.493506493506494,10803.0,5.764044943820225,0.4748680921966121,8.238452281773581,0.04394370897763933,131.1688311688312,131.1688311688312,0.04394370897763933,0.04394370897763933,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/005750/total"" target=""_blank"">Naver Mobile</a>"
016580,환인제약,,61.13958333333333,44.291666666666664,58.40833333333333,98.09166666666665,43.76666666666667,11470.0,2133.0,856.0,1045.0,401.0,108.0,275.0,-18.086124401913874,271.2962962962963,45.81818181818182,22803.0,13.399532710280374,0.5030039907029776,3.7538920317502082,,-18.086124401913874,-18.086124401913874,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/016580/total"" target=""_blank"">Naver Mobile</a>"
007340,DN오토모티브,,61.114583333333336,49.96666666666667,64.23333333333333,70.45,59.80833333333334,50900.0,29782.0,4991.0,4934.0,1481.0,1602.0,1304.0,1.1552492906364005,-7.5530586766541825,13.57361963190184,44120.0,10.198357042676818,1.1536718041704443,11.312330009066184,8.82784099097674,1.1552492906364005,1.1552492906364005,8.82784099097674,8.82784099097674,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/007340/total"" target=""_blank"">Naver Mobile</a>"
044450,KSS해운,,61.11458333333333,51.88333333333333,69.71666666666667,46.708333333333336,76.14999999999999,11240.0,2595.0,3834.0,2477.0,2751.0,586.0,502.0,54.784012918853456,369.4539249146758,448.00796812749,27276.0,2.9316640584246216,0.41208388326734124,14.056313242410912,0.05351313097065429,54.784012918853456,54.784012918853456,0.05351313097065429,0.05351313097065429,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/044450/total"" target=""_blank"">Naver Mobile</a>"
004450,삼화왕관,,61.04791666666667,50.53333333333333,47.550000000000004,75.64166666666667,70.46666666666667,27050.0,583.0,2357.0,3622.0,1274.0,192.0,907.0,-34.92545554942021,563.5416666666667,40.46306504961411,56035.0,11.476453118370811,0.48273400553225665,4.206299634157223,,-34.92545554942021,-34.92545554942021,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/004450/total"" target=""_blank"">Naver Mobile</a>"
010640,진양폴리,,61.039583333333326,37.65833333333333,46.225,82.2,78.075,2195.0,367.0,77.0,163.0,17.0,16.0,37.0,-52.760736196319016,6.25,-54.054054054054056,2634.0,28.506493506493506,0.8333333333333334,2.9233105542900533,,-52.760736196319016,-52.760736196319016,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/010640/total"" target=""_blank"">Naver Mobile</a>"
248170,샘표식품,,61.03541666666667,47.86666666666667,46.75833333333333,78.175,71.34166666666667,25550.0,1167.0,6052.0,1592.0,2043.0,421.0,357.0,280.1507537688442,385.2731591448931,472.2689075630252,59931.0,4.221744877726372,0.42632360547963494,10.098279688308223,0.015069546738431356,280.1507537688442,280.1507537688442,0.015069546738431356,0.015069546738431356,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/248170/total"" target=""_blank"">Naver Mobile</a>"
033250,체시스,,60.985416666666666,61.24166666666667,55.30833333333334,54.23333333333333,73.15833333333333,4205.0,269.0,952.0,1075.0,341.0,378.0,374.0,-11.44186046511628,-9.788359788359788,-8.823529411764707,7429.0,4.417016806722689,0.5660250370170952,12.814645308924485,,-11.44186046511628,-11.44186046511628,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/033250/total"" target=""_blank"">Naver Mobile</a>"
006090,사조오양,,60.952083333333334,49.125,49.39166666666667,71.33333333333333,73.95833333333333,8290.0,781.0,1595.0,681.0,499.0,191.0,27.0,134.2143906020558,161.2565445026178,1748.148148148148,26477.0,5.197492163009405,0.313101937530687,6.024096385542169,0.038725297188286704,134.2143906020558,134.2143906020558,0.038725297188286704,0.038725297188286704,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/006090/total"" target=""_blank"">Naver Mobile</a>"
001820,삼화콘덴서,,60.94166666666666,39.333333333333336,53.449999999999996,84.61666666666666,66.36666666666666,65200.0,6778.0,1317.0,1768.0,499.0,156.0,388.0,-25.509049773755656,219.8717948717949,28.60824742268041,27057.0,49.50645406226272,2.409727612078205,4.867501940348154,,-25.509049773755656,-25.509049773755656,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/001820/total"" target=""_blank"">Naver Mobile</a>"
484870,엠앤씨솔루션,,60.920833333333334,26.0,68.43333333333334,82.2,67.05,91400.0,8367.0,4786.0,,668.0,1888.0,863.0,,-64.61864406779661,-22.595596755504054,19448.0,19.09736732135395,4.699712052653229,24.60921431509667,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/484870/total"" target=""_blank"">Naver Mobile</a>"
033780,KT&G,,60.90833333333333,47.03333333333333,70.05833333333334,90.40833333333335,36.13333333333333,179800.0,186651.0,11705.0,10934.0,3666.0,2619.0,2462.0,7.051399304920432,39.97709049255441,48.90333062550772,89855.0,15.360956856044426,2.001001613710979,13.026542763340936,2.17842674791167,7.051399304920432,7.051399304920432,2.17842674791167,2.17842674791167,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/033780/total"" target=""_blank"">Naver Mobile</a>"
005610,SPC삼립,,60.89583333333333,38.40833333333333,46.458333333333336,67.875,90.84166666666665,46800.0,4038.0,-288.0,10076.0,-790.0,-14.0,1125.0,-102.85827709408495,-5542.857142857143,-170.22222222222223,54340.0,,0.861244019138756,-0.5299963194700037,,-102.85827709408495,-102.85827709408495,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/005610/total"" target=""_blank"">Naver Mobile</a>"
003490,대한항공,,60.860416666666666,47.48333333333333,57.625,58.44166666666666,79.89166666666667,26050.0,95921.0,1675.0,3332.0,331.0,351.0,773.0,-49.729891956782716,-5.698005698005698,-57.17981888745148,30621.0,15.552238805970148,0.850723359785768,5.470102217432481,,-49.729891956782716,-49.729891956782716,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/003490/total"" target=""_blank"">Naver Mobile</a>"
016710,대성홀딩스,,60.85625,45.925000000000004,42.61666666666667,69.09166666666667,85.79166666666667,8190.0,1318.0,1014.0,1869.0,1122.0,249.0,1173.0,-45.74638844301766,350.6024096385542,-4.3478260869565215,39205.0,8.076923076923077,0.20890192577477362,2.586404795306721,,-45.74638844301766,-45.74638844301766,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/016710/total"" target=""_blank"">Naver Mobile</a>"
014830,유니드,,60.84375,46.85833333333333,50.76666666666667,82.49166666666666,63.25833333333333,79000.0,5346.0,10022.0,11359.0,3675.0,347.0,3295.0,-11.770402324148252,959.0778097982709,11.532625189681335,171126.0,7.882658152065456,0.4616481423045008,5.856503395159122,,-11.770402324148252,-11.770402324148252,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/014830/total"" target=""_blank"">Naver Mobile</a>"
010770,평화홀딩스,,60.837500000000006,60.925000000000004,46.18333333333334,53.291666666666664,82.95,4165.0,609.0,3068.0,265.0,1010.0,1044.0,316.0,1057.7358490566037,-3.256704980842912,219.62025316455697,12173.0,1.3575619295958279,0.3421506612995975,25.203318820340098,0.0012834602616585602,1057.7358490566037,1057.7358490566037,0.0012834602616585602,0.0012834602616585602,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/010770/total"" target=""_blank"">Naver Mobile</a>"
005880,대한해운,,60.82291666666667,43.225,66.11666666666666,66.25833333333334,67.69166666666666,2490.0,8036.0,539.0,461.0,190.0,59.0,209.0,16.919739696312362,222.03389830508473,-9.090909090909092,8065.0,4.619666048237477,0.3087414755114693,6.683199008059517,0.2730341087483945,16.919739696312362,16.919739696312362,0.2730341087483945,0.2730341087483945,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/005880/total"" target=""_blank"">Naver Mobile</a>"
